pwm,t_ms,x
21,871,1053
21,873,1056
21,875,1058
21,877,1061
21,879,1064
21,881,1067
21,883,1070
21,885,1073
21,887,1076
21,889,1079
21,891,1083
21,893,1087
21,895,1090
21,897,1094
21,899,1098
21,901,1102
21,903,1107
21,905,1111
21,907,1116
21,909,1120
21,911,1125
21,913,1129
21,915,1133
21,917,1137
21,919,1141
21,921,1145
21,923,1148
21,925,1152
21,927,1155
21,929,1159
21,931,1162
21,933,1166
21,935,1170
21,937,1174
21,939,1178
21,941,1182
21,943,1187
21,945,1191
21,947,1196
21,949,1201
21,951,1205
21,953,1209
21,955,1214
21,957,1218
21,959,1221
21,961,1225
21,963,1228
21,965,1231
21,967,1234
21,969,1237
21,971,1240
21,973,1243
21,975,1246
21,977,1249
21,979,1252
21,981,1255
21,983,1258
21,985,1260
21,987,1263
21,989,1267
21,991,1270
21,993,1273
21,995,1276
21,997,1279
21,999,1282
21,1001,1285
21,1003,1289
21,1005,1291
21,1007,1294
21,1009,1297
21,1011,1299
21,1013,1302
21,1015,1304
21,1017,1306
21,1019,1309
21,1021,1311
21,1023,1313
21,1025,1315
21,1027,1317
21,1029,1320
21,1031,1322
21,1033,1325
21,1035,1327
21,1037,1330
21,1039,1333
21,1041,1336
21,1043,1339
21,1045,1342
21,1047,1345
21,1049,1349
21,1051,1352
21,1053,1356
21,1055,1359
21,1057,1363
21,1059,1367
21,1061,1370
21,1063,1374
21,1065,1377
21,1067,1381
21,1069,1384
21,1071,1387
21,1073,1390
21,1075,1393
21,1077,1396
21,1079,1398
21,1081,1401
21,1083,1403
21,1085,1405
21,1087,1408
21,1089,1410
21,1091,1413
21,1093,1415
21,1095,1417
21,1097,1420
21,1099,1422
21,1101,1425
21,1103,1428
21,1105,1431
21,1107,1435
21,1109,1438
21,1111,1442
21,1113,1446
21,1115,1450
21,1117,1453
21,1119,1457
21,1121,1461
21,1123,1465
21,1125,1468
21,1127,1472
21,1129,1475
21,1131,1478
21,1133,1481
21,1135,1484
21,1137,1487
21,1139,1489
21,1141,1492
21,1143,1495
21,1145,1498
21,1147,1501
21,1149,1504
21,1151,1507
21,1153,1510
21,1155,1513
21,1157,1516
21,1159,1519
21,1161,1522
21,1163,1525
21,1165,1528
21,1167,1532
21,1169,1535
21,1171,1538
21,1173,1542
21,1175,1545
21,1177,1548
21,1179,1551
21,1181,1554
21,1183,1557
21,1185,1560
21,1187,1562
21,1189,1565
21,1191,1567
21,1193,1569
21,1195,1572
21,1197,1574
21,1199,1576
21,1201,1579
21,1203,1582
21,1205,1584
21,1207,1587
21,1209,1590
21,1211,1593
21,1213,1596
21,1215,1600
21,1217,1603
21,1219,1607
21,1221,1611
21,1223,1614
21,1225,1618
21,1227,1623
21,1229,1627
21,1231,1631
21,1233,1635
21,1235,1639
21,1237,1642
21,1239,1646
21,1241,1650
21,1243,1653
21,1245,1656
21,1247,1659
21,1249,1662
21,1251,1665
21,1253,1667
21,1255,1670
21,1257,1673
21,1259,1676
21,1261,1679
21,1263,1682
21,1265,1686
21,1267,1690
21,1269,1693
21,1271,1697
21,1273,1701
21,1275,1705
21,1277,1709
21,1279,1713
21,1281,1716
21,1283,1720
21,1285,1723
21,1287,1726
21,1289,1729
21,1291,1732
21,1293,1735
21,1295,1737
21,1297,1740
21,1299,1742
21,1301,1745
21,1303,1747
21,1305,1750
21,1307,1753
21,1309,1755
21,1311,1758
21,1313,1760
21,1315,1763
21,1317,1766
21,1319,1768
21,1321,1771
21,1323,1774
21,1325,1777
21,1327,1780
21,1329,1783
21,1331,1786
21,1333,1789
21,1335,1792
21,1337,1795
21,1339,1798
21,1341,1801
21,1343,1804
21,1345,1807
21,1347,1809
21,1349,1812
21,1351,1814
21,1353,1816
21,1355,1818
21,1357,1820
21,1359,1822
21,1361,1824
21,1363,1825
21,1365,1827
21,1367,1829
21,1369,1831
21,1371,1833
21,1373,1835
21,1375,1837
21,1377,1839
21,1379,1842
21,1381,1844
21,1383,1846
21,1385,1849
21,1387,1851
21,1389,1854
21,1391,1856
21,1393,1859
21,1395,1862
21,1397,1864
21,1399,1867
21,1401,1870
21,1403,1874
21,1405,1877
21,1407,1881
21,1409,1884
21,1411,1887
21,1413,1891
21,1415,1894
21,1417,1897
21,1419,1900
21,1421,1903
21,1423,1905
21,1425,1908
21,1427,1911
21,1429,1913
21,1431,1916
21,1433,1918
21,1435,1921
21,1437,1924
21,1439,1927
21,1441,1929
21,1443,1932
21,1445,1935
21,1447,1938
21,1449,1941
21,1451,1944
21,1453,1948
21,1455,1951
21,1457,1955
21,1459,1958
21,1461,1962
21,1463,1966
21,1465,1969
21,1467,1973
21,1469,1977
21,1471,1980
21,1473,1984
21,1475,1987
21,1477,1990
21,1479,1994
21,1481,1997
21,1483,2000
21,1485,2003
21,1487,2006
21,1489,2009
21,1491,2012
21,1493,2015
21,1495,2019
21,1497,2022
21,1499,2025
21,1501,2028
21,1503,2032
21,1505,2035
21,1507,2039
21,1509,2042
21,1511,2046
21,1513,2050
21,1515,2054
21,1517,2058
21,1519,2061
21,1521,2065
21,1523,2068
21,1525,2072
21,1527,2075
21,1529,2078
21,1531,2082
21,1533,2085
21,1535,2088
21,1537,2092
21,1539,2095
21,1541,2099
21,1543,2103
21,1545,2107
21,1547,2110
21,1549,2114
21,1551,2119
21,1553,2123
21,1555,2127
21,1557,2132
21,1559,2137
21,1561,2141
21,1563,2146
21,1565,2150
21,1567,2155
21,1569,2159
21,1571,2163
21,1573,2167
21,1575,2171
21,1577,2175
21,1579,2179
21,1581,2183
21,1583,2187
21,1585,2191
21,1587,2195
21,1589,2200
21,1591,2204
21,1593,2209
21,1595,2213
21,1597,2218
21,1599,2223
21,1601,2227
21,1603,2232
21,1605,2236
21,1607,2240
21,1609,2244
21,1611,2248
21,1613,2252
21,1615,2255
21,1617,2259
21,1619,2262
21,1621,2265
21,1623,2268
21,1625,2271
21,1627,2275
21,1629,2278
21,1631,2281
21,1633,2285
21,1635,2288
21,1637,2292
21,1639,2295
21,1641,2299
21,1643,2303
21,1645,2307
21,1647,2310
21,1649,2314
21,1651,2317
21,1653,2320
21,1655,2324
21,1657,2327
21,1659,2329
21,1661,2332
21,1663,2335
21,1665,2337
21,1667,2340
21,1669,2343
21,1671,2345
21,1673,2348
21,1675,2351
21,1677,2353
21,1679,2356
21,1681,2359
21,1683,2362
21,1685,2366
21,1687,2369
21,1689,2372
21,1691,2376
21,1693,2379
21,1695,2383
21,1697,2386
21,1699,2390
21,1701,2394
21,1703,2398
21,1705,2401
21,1707,2405
21,1709,2408
21,1711,2412
21,1713,2415
21,1715,2417
21,1717,2420
21,1719,2423
21,1721,2425
21,1723,2428
21,1725,2430
21,1727,2432
21,1729,2435
21,1731,2437
21,1733,2439
21,1735,2442
21,1737,2444
21,1739,2447
21,1741,2450
21,1743,2453
21,1745,2456
21,1747,2459
21,1749,2463
21,1751,2467
21,1753,2470
21,1755,2474
21,1757,2478
21,1759,2482
21,1761,2486
21,1763,2490
21,1765,2493
21,1767,2497
21,1769,2500
21,1771,2503
21,1773,2506
21,1775,2509
21,1777,2512
21,1779,2515
21,1781,2518
21,1783,2521
21,1785,2524
21,1787,2527
21,1789,2530
21,1791,2532
21,1793,2535
21,1795,2538
21,1797,2541
21,1799,2544
21,1801,2547
21,1803,2551
21,1805,2554
21,1807,2557
21,1809,2561
21,1811,2564
21,1813,2568
21,1815,2571
21,1817,2574
21,1819,2577
21,1821,2580
21,1823,2583
21,1825,2585
21,1827,2587
21,1829,2590
21,1831,2592
21,1833,2594
21,1835,2596
21,1837,2598
21,1839,2601
21,1841,2603
21,1843,2605
21,1845,2608
21,1847,2611
21,1849,2614
21,1851,2617
21,1853,2620
21,1855,2623
21,1857,2627
21,1859,2630
21,1861,2634
21,1863,2638
21,1865,2642
21,1867,2646
21,1869,2650
21,1871,2654
21,1873,2658
21,1875,2662
21,1877,2666
21,1879,2670
21,1881,2674
21,1883,2677
21,1885,2680
21,1887,2683
21,1889,2686
21,1891,2689
21,1893,2692
21,1895,2695
21,1897,2698
21,1899,2701
21,1901,2705
21,1903,2708
21,1905,2712
21,1907,2715
21,1909,2719
21,1911,2723
21,1913,2726
21,1915,2730
21,1917,2734
21,1919,2738
21,1921,2742
21,1923,2745
21,1925,2748
21,1927,2752
21,1929,2755
21,1931,2758
21,1933,2761
21,1935,2763
21,1937,2766
21,1939,2769
21,1941,2772
21,1943,2775
21,1945,2777
21,1947,2780
21,1949,2783
21,1951,2786
21,1953,2789
21,1955,2791
21,1957,2794
21,1959,2797
21,1961,2800
21,1963,2803
21,1965,2806
21,1967,2809
21,1969,2812
21,1971,2815
21,1973,2818
21,1975,2821
21,1977,2824
21,1979,2827
21,1981,2829
21,1983,2831
21,1985,2834
21,1987,2836
21,1989,2838
21,1991,2839
21,1993,2841
21,1995,2843
21,1997,2844
21,1999,2846
21,2001,2848
21,2003,2849
21,2005,2851
21,2007,2853
21,2009,2855
21,2011,2857
21,2013,2859
21,2015,2861
21,2017,2864
21,2019,2866
21,2021,2868
21,2023,2871
21,2025,2874
21,2027,2876
21,2029,2879
21,2031,2882
21,2033,2885
21,2035,2888
21,2037,2891
21,2039,2894
21,2041,2898
21,2043,2902
21,2045,2905
21,2047,2909
21,2049,2912
21,2051,2916
21,2053,2919
21,2055,2922
21,2057,2925
21,2059,2928
21,2061,2930
21,2063,2933
21,2065,2935
21,2067,2938
21,2069,2941
21,2071,2943
21,2073,2946
21,2075,2949
21,2077,2951
21,2079,2954
21,2081,2957
21,2083,2960
21,2085,2963
21,2087,2966
21,2089,2970
21,2091,2973
21,2093,2977
21,2095,2980
21,2097,2984
21,2099,2988
21,2101,2992
21,2103,2996
21,2105,2999
21,2107,3003
21,2109,3007
21,2111,3010
21,2113,3014
21,2115,3017
21,2117,3020
21,2119,3024
21,2121,3027
21,2123,3030
21,2125,3033
21,2127,3037
21,2129,3040
21,2131,3043
21,2133,3047
21,2135,3050
21,2137,3053
21,2139,3057
21,2141,3060
21,2143,3064
21,2145,3067
21,2147,3071
21,2149,3075
21,2151,3079
21,2153,3082
21,2155,3086
21,2157,3089
21,2159,3093
21,2161,3096
21,2163,3099
21,2165,3102
21,2167,3106
21,2169,3109
21,2171,3112
21,2173,3116
21,2175,3119
21,2177,3123
21,2179,3126
21,2181,3130
21,2183,3134
21,2185,3138
21,2187,3143
21,2189,3147
21,2191,3152
21,2193,3156
21,2195,3161
21,2197,3166
21,2199,3171
21,2201,3176
21,2203,3180
21,2205,3185
21,2207,3189
21,2209,3193
21,2211,3197
21,2213,3202
21,2215,3206
21,2217,3210
21,2219,3214
21,2221,3219
21,2223,3223
21,2225,3228
21,2227,3232
21,2229,3237
21,2231,3242
21,2233,3247
21,2235,3252
21,2237,3257
21,2239,3262
21,2241,3266
21,2243,3271
21,2245,3275
21,2247,3279
21,2249,3282
21,2251,3286
21,2253,3289
21,2255,3293
21,2257,3296
21,2259,3299
21,2261,3303
21,2263,3306
21,2265,3310
21,2267,3313
21,2269,3317
21,2271,3320
21,2273,3324
21,2275,3328
21,2277,3331
21,2279,3335
21,2281,3339
21,2283,3342
21,2285,3345
21,2287,3349
21,2289,3352
21,2291,3355
21,2293,3357
21,2295,3360
21,2297,3363
21,2299,3366
21,2301,3369
21,2303,3372
21,2305,3375
21,2307,3378
21,2309,3381
21,2311,3384
21,2313,3388
21,2315,3391
21,2317,3395
21,2319,3398
21,2321,3402
21,2323,3406
21,2325,3410
21,2327,3414
21,2329,3418
21,2331,3422
21,2333,3426
21,2335,3429
21,2337,3433
21,2339,3436
21,2341,3440
21,2343,3443
21,2345,3446
21,2347,3449
21,2349,3452
21,2351,3455
21,2353,3458
21,2355,3460
21,2357,3463
21,2359,3466
21,2361,3469
21,2363,3472
21,2365,3476
21,2367,3479
21,2369,3483
21,2371,3487
21,2373,3491
21,2375,3496
21,2377,3500
21,2379,3505
21,2381,3509
21,2383,3513
21,2385,3517
21,2387,3521
21,2389,3525
21,2391,3529
21,2393,3533
21,2395,3536
21,2397,3540
21,2399,3543
21,2401,3547
21,2403,3550
21,2405,3553
21,2407,3557
21,2409,3560
21,2411,3563
21,2413,3567
21,2415,3570
21,2417,3574
21,2419,3577
21,2421,3581
21,2423,3585
21,2425,3589
21,2427,3592
21,2429,3596
21,2431,3599
21,2433,3602
21,2435,3605
21,2437,3608
21,2439,3611
21,2441,3613
21,2443,3616
21,2445,3618
21,2447,3621
21,2449,3624
21,2451,3627
21,2453,3630
21,2455,3633
21,2457,3636
21,2459,3639
21,2461,3642
21,2463,3646
21,2465,3649
21,2467,3653
21,2469,3657
21,2471,3661
21,2473,3665
21,2475,3669
21,2477,3673
21,2479,3677
21,2481,3681
21,2483,3686
21,2485,3690
21,2487,3693
21,2489,3697
21,2491,3700
21,2493,3704
21,2495,3707
21,2497,3710
21,2499,3713
21,2501,3716
21,2503,3719
21,2505,3723
21,2507,3726
21,2509,3729
21,2511,3733
21,2513,3736
21,2515,3740
21,2517,3744
21,2519,3748
21,2521,3752
21,2523,3756
21,2525,3760
21,2527,3763
21,2529,3767
21,2531,3770
21,2533,3774
21,2535,3777
21,2537,3780
21,2539,3782
21,2541,3785
21,2543,3787
21,2545,3790
21,2547,3792
21,2549,3795
21,2551,3797
21,2553,3800
21,2555,3802
21,2557,3805
21,2559,3807
21,2561,3810
21,2563,3812
21,2565,3815
21,2567,3818
21,2569,3821
21,2571,3824
21,2573,3827
21,2575,3830
21,2577,3833
21,2579,3836
21,2581,3839
21,2583,3842
21,2585,3845
21,2587,3848
21,2589,3851
21,2591,3853
21,2593,3855
21,2595,3856
21,2597,3858
21,2599,3860
21,2601,3861
21,2603,3862
21,2605,3863
21,2607,3864
21,2609,3865
21,2611,3866
21,2613,3867
21,2615,3868
21,2617,3870
21,2619,3871
21,2621,3872
21,2623,3874
21,2625,3875
21,2627,3877
21,2629,3878
21,2631,3880
21,2633,3881
21,2635,3883
21,2637,3884
21,2639,3886
21,2641,3888
21,2643,3890
21,2645,3892
21,2647,3894
21,2649,3896
21,2651,3899
21,2653,3901
21,2655,3903
21,2657,3906
21,2659,3908
21,2661,3911
21,2663,3913
21,2665,3916
21,2667,3919
21,2669,3922
21,2671,3925
21,2673,3929
21,2675,3932
21,2677,3935
21,2679,3938
21,2681,3941
21,2683,3944
21,2685,3947
21,2687,3949
21,2689,3951
21,2691,3954
21,2693,3956
21,2695,3958
21,2697,3960
21,2699,3962
21,2701,3964
21,2703,3966
21,2705,3968
21,2707,3970
21,2709,3972
21,2711,3974
21,2713,3976
21,2715,3978
21,2717,3981
21,2719,3983
21,2721,3986
21,2723,3989
21,2725,3992
21,2727,3995
21,2729,3998
21,2731,4001
21,2733,4004
21,2735,4008
21,2737,4011
21,2739,4014
21,2741,4018
21,2743,4021
21,2745,4024
21,2747,4028
21,2749,4031
21,2751,4034
21,2753,4036
21,2755,4039
21,2757,4042
21,2759,4045
21,2761,4047
21,2763,4050
21,2765,4053
21,2767,4056
21,2769,4058
21,2771,4061
21,2773,4064
21,2775,4067
21,2777,4070
21,2779,4073
21,2781,4075
21,2783,4078
21,2785,4081
21,2787,4084
21,2789,4087
21,2791,4090
21,2793,4093
21,2795,4097
21,2797,4100
21,2799,4103
21,2801,4106
21,2803,4109
21,2805,4112
21,2807,4115
21,2809,4118
21,2811,4120
21,2813,4123
21,2815,4126
21,2817,4128
21,2819,4131
21,2821,4134
21,2823,4137
21,2825,4140
21,2827,4143
21,2829,4146
21,2831,4149
21,2833,4153
21,2835,4156
21,2837,4160
21,2839,4164
21,2841,4168
21,2843,4172
21,2845,4177
21,2847,4181
21,2849,4186
21,2851,4191
21,2853,4195
21,2855,4200
21,2857,4204
21,2859,4209
21,2861,4213
21,2863,4217
21,2865,4221
21,2867,4225
21,2869,4229
21,2871,4233
21,2873,4237
21,2875,4241
21,2877,4245
21,2879,4249
21,2881,4253
21,2883,4257
21,2885,4261
21,2887,4266
21,2889,4270
21,2891,4274
21,2893,4279
21,2895,4283
21,2897,4286
21,2899,4290
21,2901,4294
21,2903,4297
21,2905,4300
21,2907,4303
21,2909,4307
21,2911,4310
21,2913,4313
21,2915,4316
21,2917,4319
21,2919,4321
21,2921,4324
21,2923,4327
21,2925,4331
21,2927,4334
21,2929,4337
21,2931,4340
21,2933,4344
21,2935,4348
21,2937,4351
21,2939,4355
21,2941,4358
21,2943,4361
21,2945,4365
21,2947,4368
21,2949,4370
21,2951,4373
21,2953,4376
21,2955,4378
21,2957,4381
21,2959,4383
21,2961,4385
21,2963,4388
21,2965,4390
21,2967,4393
21,2969,4395
21,2971,4398
21,2973,4401
21,2975,4404
21,2977,4407
21,2979,4410
21,2981,4413
21,2983,4417
21,2985,4420
21,2987,4424
21,2989,4427
21,2991,4431
21,2993,4435
21,2995,4439
21,2997,4443
21,2999,4447
21,3001,4451
21,3003,4454
21,3005,4458
21,3007,4461
21,3009,4464
21,3011,4467
21,3013,4469
21,3015,4472
21,3017,4475
21,3019,4477
21,3021,4479
21,3023,4482
21,3025,4484
21,3027,4486
21,3029,4489
21,3031,4491
21,3033,4494
21,3035,4497
21,3037,4499
21,3039,4503
21,3041,4506
21,3043,4509
21,3045,4513
21,3047,4517
21,3049,4521
21,3051,4525
21,3053,4529
21,3055,4533
21,3057,4536
21,3059,4540
21,3061,4543
21,3063,4547
21,3065,4550
21,3067,4553
21,3069,4556
21,3071,4559
21,3073,4562
21,3075,4564
21,3077,4568
21,3079,4571
21,3081,4573
21,3083,4576
21,3085,4579
21,3087,4582
21,3089,4585
21,3091,4589
21,3093,4592
21,3095,4595
21,3097,4598
21,3099,4602
21,3101,4605
21,3103,4609
21,3105,4612
21,3107,4616
21,3109,4619
21,3111,4622
21,3113,4625
21,3115,4628
21,3117,4630
21,3119,4633
21,3121,4635
21,3123,4638
21,3125,4640
21,3127,4642
21,3129,4645
21,3131,4647
21,3133,4649
21,3135,4652
21,3137,4655
21,3139,4658
21,3141,4661
21,3143,4664
21,3145,4667
21,3147,4670
21,3149,4674
21,3151,4677
21,3153,4681
21,3155,4685
21,3157,4689
21,3159,4693
21,3161,4697
21,3163,4701
21,3165,4706
21,3167,4710
21,3169,4713
21,3171,4717
21,3173,4721
21,3175,4725
21,3177,4728
21,3179,4732
21,3181,4735
21,3183,4738
21,3185,4741
21,3187,4744
21,3189,4747
21,3191,4751
21,3193,4754
21,3195,4758
21,3197,4762
21,3199,4765
21,3201,4769
21,3203,4773
21,3205,4777
21,3207,4781
21,3209,4785
21,3211,4789
21,3213,4792
21,3215,4796
21,3217,4799
21,3219,4802
21,3221,4805
21,3223,4808
21,3225,4810
21,3227,4813
21,3229,4816
21,3231,4818
21,3233,4821
21,3235,4824
21,3237,4826
21,3239,4829
21,3241,4832
21,3243,4835
21,3245,4838
21,3247,4841
21,3249,4844
21,3251,4847
21,3253,4850
21,3255,4853
21,3257,4856
21,3259,4859
21,3261,4862
21,3263,4866
21,3265,4869
21,3267,4872
21,3269,4875
21,3271,4878
21,3273,4880
21,3275,4883
21,3277,4885
21,3279,4887
21,3281,4889
21,3283,4891
21,3285,4893
21,3287,4895
21,3289,4896
21,3291,4898
21,3293,4900
21,3295,4902
21,3297,4904
21,3299,4906
21,3301,4908
21,3303,4911
21,3305,4913
21,3307,4915
21,3309,4918
21,3311,4921
21,3313,4924
21,3315,4927
21,3317,4930
21,3319,4933
21,3321,4936
21,3323,4939
21,3325,4942
21,3327,4946
21,3329,4950
21,3331,4953
21,3333,4957
21,3335,4960
21,3337,4964
21,3339,4967
21,3341,4970
21,3343,4973
21,3345,4975
21,3347,4978
21,3349,4980
21,3351,4983
21,3353,4985
21,3355,4988
21,3357,4990
21,3359,4993
21,3361,4995
21,3363,4998
21,3365,5000
21,3367,5003
21,3369,5006
21,3371,5009
21,3373,5012
21,3375,5015
21,3377,5019
21,3379,5022
21,3381,5026
21,3383,5030
21,3385,5033
21,3387,5037
21,3389,5041
21,3391,5045
21,3393,5049
21,3395,5052
21,3397,5056
21,3399,5059
21,3401,5062
21,3403,5066
21,3405,5069
21,3407,5072
21,3409,5075
21,3411,5078
21,3413,5082
21,3415,5085
21,3417,5088
21,3419,5091
21,3421,5095
21,3423,5098
21,3425,5101
21,3427,5105
21,3429,5108
21,3431,5112
21,3433,5115
21,3435,5119
21,3437,5123
21,3439,5126
21,3441,5130
21,3443,5133
21,3445,5136
21,3447,5140
21,3449,5143
21,3451,5146
21,3453,5149
21,3455,5152
21,3457,5155
21,3459,5158
21,3461,5161
21,3463,5164
21,3465,5168
21,3467,5171
21,3469,5175
21,3471,5178
21,3473,5182
21,3475,5186
21,3477,5190
21,3479,5194
21,3481,5199
21,3483,5203
21,3485,5208
21,3487,5212
21,3489,5217
21,3491,5221
21,3493,5226
21,3495,5230
21,3497,5234
21,3499,5238
21,3501,5242
21,3503,5246
21,3505,5250
21,3507,5254
21,3509,5258
21,3511,5262
21,3513,5266
21,3515,5270
21,3517,5274
21,3519,5279
21,3521,5284
21,3523,5288
21,3525,5293
21,3527,5297
21,3529,5302
21,3531,5306
21,3533,5310
21,3535,5314
21,3537,5318
21,3539,5321
21,3541,5325
21,3543,5328
21,3545,5331
21,3547,5334
21,3549,5337
21,3551,5340
21,3553,5343
21,3555,5346
21,3557,5349
21,3559,5352
21,3561,5355
21,3563,5358
21,3565,5362
21,3567,5365
21,3569,5369
21,3571,5373
21,3573,5376
21,3575,5380
21,3577,5384
21,3579,5387
21,3581,5390
21,3583,5394
21,3585,5396
21,3587,5399
21,3589,5402
21,3591,5404
21,3593,5407
21,3595,5409
21,3597,5411
21,3599,5414
21,3601,5416
21,3603,5419
21,3605,5421
21,3607,5424
21,3609,5427
21,3611,5430
21,3613,5433
21,3615,5436
21,3617,5439
21,3619,5443
21,3621,5446
21,3623,5450
21,3625,5453
21,3627,5457
21,3629,5461
21,3631,5465
21,3633,5469
21,3635,5472
21,3637,5476
21,3639,5480
21,3641,5483
21,3643,5486
21,3645,5489
21,3647,5492
21,3649,5495
21,3651,5498
21,3653,5500
21,3655,5503
21,3657,5506
21,3659,5508
21,3661,5511
21,3663,5514
21,3665,5517
21,3667,5520
21,3669,5523
21,3671,5526
21,3673,5530
21,3675,5533
21,3677,5537
21,3679,5541
21,3681,5546
21,3683,5550
21,3685,5554
21,3687,5558
21,3689,5562
21,3691,5565
21,3693,5569
21,3695,5572
21,3697,5575
21,3699,5579
21,3701,5582
21,3703,5585
21,3705,5588
21,3707,5591
21,3709,5594
21,3711,5597
21,3713,5600
21,3715,5603
21,3717,5606
21,3719,5609
21,3721,5612
