pwm,t_ms,x
80,0,0
80,1,0
80,3,1
80,5,5
80,7,14
80,9,26
80,11,39
80,13,55
80,15,74
80,17,95
80,19,116
80,21,139
80,23,164
80,25,189
80,27,215
80,29,241
80,31,269
80,33,298
80,35,326
80,37,354
80,39,383
80,41,413
80,43,442
80,45,472
80,47,501
80,49,531
80,51,561
80,53,591
80,55,621
80,57,651
80,59,682
80,61,713
80,63,743
80,65,774
80,67,805
80,69,837
80,71,868
80,73,900
80,75,932
80,77,965
80,79,998
80,81,1030
80,83,1062
80,85,1095
80,87,1127
80,89,1160
80,91,1192
80,93,1225
80,95,1258
80,97,1291
80,99,1323
80,101,1356
80,103,1389
80,105,1422
80,107,1455
80,109,1487
80,111,1520
80,113,1552
80,115,1584
80,117,1616
80,119,1648
80,121,1681
80,123,1713
80,125,1745
80,127,1777
80,129,1809
80,131,1842
80,133,1874
80,135,1906
80,137,1940
80,139,1973
80,141,2006
80,143,2039
80,145,2072
80,147,2106
80,149,2139
80,151,2172
80,153,2205
80,155,2239
80,157,2272
80,159,2306
80,161,2339
80,163,2372
80,165,2405
80,167,2439
80,169,2472
80,171,2505
80,173,2538
80,175,2571
80,177,2603
80,179,2636
80,181,2668
80,183,2701
80,185,2733
80,187,2766
80,189,2798
80,191,2830
80,193,2862
80,195,2895
80,197,2928
80,199,2960
80,201,2994
80,203,3027
80,205,3060
80,207,3093
80,209,3126
80,211,3159
80,213,3192
80,215,3225
80,217,3258
80,219,3291
80,221,3324
80,223,3357
80,225,3390
80,227,3423
80,229,3456
80,231,3489
80,233,3522
80,235,3554
80,237,3587
80,239,3620
80,241,3652
80,243,3684
80,245,3716
80,247,3749
80,249,3781
80,251,3813
80,253,3846
80,255,3878
80,257,3911
80,259,3944
80,261,3976
80,263,4009
80,265,4043
80,267,4076
80,269,4109
80,271,4142
80,273,4175
80,275,4209
80,277,4242
80,279,4275
80,281,4308
80,283,4342
80,285,4375
80,287,4408
80,289,4441
80,291,4474
80,293,4507
80,295,4540
80,297,4573
80,299,4607
80,301,4639
80,303,4671
80,305,4704
80,307,4737
80,309,4769
80,311,4802
80,313,4834
80,315,4866
80,317,4899
80,319,4932
80,321,4965
80,323,4997
80,325,5030
80,327,5064
80,329,5097
80,331,5130
80,333,5163
80,335,5197
80,337,5230
80,339,5263
80,341,5296
80,343,5329
80,345,5363
80,347,5396
80,349,5429
80,351,5463
80,353,5496
80,355,5530
80,357,5563
80,359,5596
80,361,5629
80,363,5662
80,365,5694
80,367,5727
80,369,5759
80,371,5792
80,373,5824
80,375,5857
80,377,5889
80,379,5922
80,381,5955
80,383,5988
80,385,6020
80,387,6054
80,389,6087
80,391,6121
80,393,6153
80,395,6186
80,397,6220
80,399,6253
80,401,6286
80,403,6319
80,405,6353
80,407,6386
80,409,6419
80,411,6452
80,413,6485
80,415,6518
80,417,6551
80,419,6584
80,421,6617
80,423,6650
80,425,6682
80,427,6714
80,429,6747
80,431,6779
80,433,6810
80,435,6843
80,437,6875
80,439,6907
80,441,6938
80,443,6971
80,445,7004
80,447,7036
80,449,7068
80,451,7102
80,453,7135
80,455,7168
80,457,7200
80,459,7234
80,461,7267
80,463,7300
80,465,7333
80,467,7367
80,469,7400
80,471,7433
80,473,7466
80,475,7500
80,477,7533
80,479,7566
80,481,7599
80,483,7633
80,485,7666
80,487,7698
80,489,7731
80,491,7764
80,493,7796
80,495,7829
80,497,7861
80,499,7894
80,501,7926
80,503,7958
80,505,7991
80,507,8024
80,509,8056
80,511,8089
80,513,8122
80,515,8156
80,517,8188
80,519,8221
80,521,8254
80,523,8287
80,525,8320
80,527,8353
80,529,8386
80,531,8419
80,533,8453
80,535,8486
80,537,8519
80,539,8552
80,541,8585
80,543,8619
80,545,8652
80,547,8684
80,549,8717
80,551,8750
80,553,8782
80,555,8815
80,557,8847
80,559,8880
80,561,8913
80,563,8945
80,565,8977
80,567,9010
80,569,9043
80,571,9075
80,573,9108
80,575,9142
80,577,9175
80,579,9208
80,581,9241
80,583,9274
80,585,9307
80,587,9340
80,589,9374
80,591,9407
80,593,9439
80,595,9473
80,597,9505
80,599,9538
80,601,9571
80,603,9605
80,605,9638
80,607,9670
80,609,9703
80,611,9736
80,613,9768
80,615,9800
80,617,9833
80,619,9865
80,621,9897
80,623,9930
80,625,9962
80,627,9994
