pwm,t_ms,x
-53,293,-2603
-53,295,-2622
-53,297,-2642
-53,299,-2661
-53,301,-2680
-53,303,-2699
-53,305,-2719
-53,307,-2738
-53,309,-2758
-53,311,-2778
-53,313,-2797
-53,315,-2817
-53,317,-2837
-53,319,-2857
-53,321,-2878
-53,323,-2898
-53,325,-2918
-53,327,-2938
-53,329,-2958
-53,331,-2978
-53,333,-2998
-53,335,-3018
-53,337,-3038
-53,339,-3058
-53,341,-3078
-53,343,-3099
-53,345,-3119
-53,347,-3138
-53,349,-3157
-53,351,-3177
-53,353,-3197
-53,355,-3215
-53,357,-3235
-53,359,-3254
-53,361,-3274
-53,363,-3292
-53,365,-3311
-53,367,-3331
-53,369,-3350
-53,371,-3369
-53,373,-3388
-53,375,-3407
-53,377,-3427
-53,379,-3446
-53,381,-3465
-53,383,-3484
-53,385,-3503
-53,387,-3523
-53,389,-3543
-53,391,-3562
-53,393,-3582
-53,395,-3602
-53,397,-3622
-53,399,-3642
-53,401,-3662
-53,403,-3681
-53,405,-3701
-53,407,-3721
-53,409,-3740
-53,411,-3760
-53,413,-3780
-53,415,-3800
-53,417,-3820
-53,419,-3840
-53,421,-3860
-53,423,-3881
-53,425,-3901
-53,427,-3921
-53,429,-3942
-53,431,-3962
-53,433,-3982
-53,435,-4002
-53,437,-4022
-53,439,-4043
-53,441,-4063
-53,443,-4083
-53,445,-4103
-53,447,-4123
-53,449,-4143
-53,451,-4162
-53,453,-4181
-53,455,-4201
-53,457,-4220
-53,459,-4238
-53,461,-4257
-53,463,-4276
-53,465,-4295
-53,467,-4314
-53,469,-4332
-53,471,-4351
-53,473,-4370
-53,475,-4388
-53,477,-4407
-53,479,-4425
-53,481,-4444
-53,483,-4463
-53,485,-4481
-53,487,-4500
-53,489,-4519
-53,491,-4537
-53,493,-4557
-53,495,-4576
-53,497,-4595
-53,499,-4615
-53,501,-4634
-53,503,-4654
-53,505,-4673
-53,507,-4692
-53,509,-4712
-53,511,-4731
-53,513,-4750
-53,515,-4769
-53,517,-4789
-53,519,-4809
-53,521,-4829
-53,523,-4849
-53,525,-4869
-53,527,-4889
-53,529,-4910
-53,531,-4930
-53,533,-4950
-53,535,-4970
-53,537,-4991
-53,539,-5011
-53,541,-5031
-53,543,-5051
-53,545,-5072
-53,547,-5092
-53,549,-5112
-53,551,-5133
-53,553,-5154
-53,555,-5174
-53,557,-5193
-53,559,-5213
-53,561,-5233
-53,563,-5252
-53,565,-5271
-53,567,-5290
-53,569,-5310
-53,571,-5329
-53,573,-5348
-53,575,-5367
-53,577,-5386
-53,579,-5405
-53,581,-5424
-53,583,-5443
-53,585,-5462
-53,587,-5481
-53,589,-5500
-53,591,-5519
-53,593,-5538
-53,595,-5557
-53,597,-5576
-53,599,-5595
-53,601,-5615
-53,603,-5634
-53,605,-5654
-53,607,-5674
-53,609,-5693
-53,611,-5713
-53,613,-5732
-53,615,-5752
-53,617,-5771
-53,619,-5790
-53,621,-5810
-53,623,-5830
-53,625,-5849
-53,627,-5869
-53,629,-5889
-53,631,-5909
-53,633,-5930
-53,635,-5950
-53,637,-5970
-53,639,-5991
-53,641,-6011
-53,643,-6031
-53,645,-6052
-53,647,-6072
-53,649,-6093
-53,651,-6114
-53,653,-6134
-53,655,-6155
-53,657,-6175
-53,659,-6195
-53,661,-6215
-53,663,-6235
-53,665,-6254
-53,667,-6274
-53,669,-6293
-53,671,-6312
-53,673,-6331
-53,675,-6351
-53,677,-6369
-53,679,-6388
-53,681,-6407
-53,683,-6426
-53,685,-6445
-53,687,-6463
-53,689,-6482
-53,691,-6501
-53,693,-6520
-53,695,-6538
-53,697,-6556
-53,699,-6575
-53,701,-6594
-53,703,-6613
-53,705,-6632
-53,707,-6652
-53,709,-6671
-53,711,-6691
-53,713,-6710
-53,715,-6729
-53,717,-6748
-53,719,-6767
-53,721,-6786
-53,723,-6805
-53,725,-6824
-53,727,-6844
-53,729,-6863
-53,731,-6883
-53,733,-6902
-53,735,-6922
-53,737,-6942
-53,739,-6962
-53,741,-6982
-53,743,-7002
-53,745,-7022
-53,747,-7041
-53,749,-7061
-53,751,-7081
-53,753,-7101
-53,755,-7121
-53,757,-7141
-53,759,-7161
-53,761,-7181
-53,763,-7201
-53,765,-7221
-53,767,-7240
-53,769,-7260
-53,771,-7279
-53,773,-7298
-53,775,-7317
-53,777,-7336
-53,779,-7355
-53,781,-7375
-53,783,-7393
-53,785,-7412
-53,787,-7431
-53,789,-7450
-53,791,-7469
-53,793,-7488
-53,795,-7507
-53,797,-7526
-53,799,-7545
-53,801,-7564
-53,803,-7582
-53,805,-7602
-53,807,-7621
-53,809,-7640
-53,811,-7660
-53,813,-7680
-53,815,-7700
-53,817,-7720
-53,819,-7739
-53,821,-7759
-53,823,-7779
-53,825,-7799
-53,827,-7819
-53,829,-7838
-53,831,-7858
-53,833,-7878
-53,835,-7898
-53,837,-7919
-53,839,-7939
-53,841,-7959
-53,843,-7979
-53,845,-8000
-53,847,-8020
-53,849,-8040
-53,851,-8060
-53,853,-8081
-53,855,-8100
-53,857,-8121
-53,859,-8141
-53,861,-8161
-53,863,-8182
-53,865,-8202
-53,867,-8222
-53,869,-8242
-53,871,-8262
-53,873,-8281
-53,875,-8301
-53,877,-8320
-53,879,-8339
-53,881,-8358
-53,883,-8377
-53,885,-8397
-53,887,-8415
-53,889,-8434
-53,891,-8453
-53,893,-8473
-53,895,-8492
-53,897,-8510
-53,899,-8529
-53,901,-8548
-53,903,-8567
-53,905,-8586
-53,907,-8605
-53,909,-8624
-53,911,-8643
-53,913,-8663
-53,915,-8682
-53,917,-8702
-53,919,-8722
-53,921,-8742
-53,923,-8761
-53,925,-8781
-53,927,-8801
-53,929,-8821
-53,931,-8841
-53,933,-8860
-53,935,-8880
-53,937,-8901
-53,939,-8921
-53,941,-8941
-53,943,-8961
-53,945,-8982
-53,947,-9003
-53,949,-9023
-53,951,-9043
-53,953,-9064
-53,955,-9085
-53,957,-9105
-53,959,-9125
-53,961,-9146
-53,963,-9167
-53,965,-9187
-53,967,-9207
-53,969,-9228
-53,971,-9249
-53,973,-9269
-53,975,-9288
-53,977,-9308
-53,979,-9328
-53,981,-9348
-53,983,-9367
-53,985,-9386
-53,987,-9405
-53,989,-9425
-53,991,-9444
-53,993,-9463
-53,995,-9482
-53,997,-9502
-53,999,-9521
-53,1001,-9539
-53,1003,-9559
-53,1005,-9578
-53,1007,-9597
-53,1009,-9616
-53,1011,-9635
-53,1013,-9654
-53,1015,-9674
-53,1017,-9694
-53,1019,-9713
-53,1021,-9733
-53,1023,-9753
-53,1025,-9773
-53,1027,-9793
-53,1029,-9813
-53,1031,-9832
-53,1033,-9852
-53,1035,-9872
-53,1037,-9891
-53,1039,-9912
-53,1041,-9932
-53,1043,-9952
-53,1045,-9972
-53,1047,-9992
