pwm,t_ms,x
223,0,0
223,1,0
223,3,2
223,5,12
223,7,36
223,9,74
223,11,118
223,13,165
223,15,218
223,17,279
223,19,348
223,21,419
223,23,491
223,25,569
223,27,653
223,29,740
223,31,827
223,33,915
223,35,1007
223,37,1103
223,39,1199
223,41,1294
223,43,1391
223,45,1490
223,47,1591
223,49,1692
223,51,1793
223,53,1897
223,55,2001
223,57,2105
223,59,2208
223,61,2313
223,63,2419
223,65,2524
223,67,2629
223,69,2737
223,71,2844
223,73,2951
223,75,3058
223,77,3165
223,79,3273
223,81,3380
223,83,3487
223,85,3594
223,87,3703
223,89,3812
223,91,3920
223,93,4029
223,95,4137
223,97,4246
223,99,4354
223,101,4463
223,103,4571
223,105,4680
223,107,4790
223,109,4900
223,111,5009
223,113,5118
223,115,5227
223,117,5336
223,119,5445
223,121,5554
223,123,5663
223,125,5773
223,127,5883
223,129,5993
223,131,6102
223,133,6212
223,135,6321
223,137,6431
223,139,6540
223,141,6648
223,143,6758
223,145,6869
223,147,6978
223,149,7087
223,151,7197
223,153,7306
223,155,7415
223,157,7524
223,159,7633
223,161,7743
223,163,7854
223,165,7963
223,167,8073
223,169,8182
223,171,8292
223,173,8401
223,175,8510
223,177,8620
223,179,8729
223,181,8839
223,183,8950
223,185,9059
223,187,9169
223,189,9279
223,191,9388
223,193,9497
223,195,9607
223,197,9716
223,199,9826
223,201,9937
223,203,10047
223,205,10156
223,207,10265
223,209,10375
223,211,10484
223,213,10593
223,215,10702
223,217,10812
223,219,10922
223,221,11032
223,223,11141
223,225,11251
223,227,11360
223,229,11470
223,231,11579
223,233,11688
223,235,11797
223,237,11908
223,239,12018
223,241,12127
223,243,12237
223,245,12346
223,247,12456
223,249,12565
223,251,12675
223,253,12784
223,255,12894
223,257,13005
223,259,13115
223,261,13224
223,263,13334
223,265,13443
223,267,13553
223,269,13663
223,271,13772
223,273,13881
223,275,13992
223,277,14102
223,279,14212
223,281,14321
223,283,14431
223,285,14541
223,287,14650
223,289,14759
223,291,14869
223,293,14979
223,295,15090
223,297,15199
223,299,15309
223,301,15419
223,303,15528
223,305,15638
223,307,15748
223,309,15857
223,311,15967
223,313,16078
223,315,16188
223,317,16298
223,319,16408
223,321,16518
223,323,16628
223,325,16737
223,327,16847
223,329,16956
223,331,17067
223,333,17177
223,335,17286
223,337,17396
223,339,17506
223,341,17615
223,343,17725
223,345,17834
223,347,17943
