pwm,t_ms,x
138,0,0
138,1,0
138,3,1
138,5,8
138,7,25
138,9,48
138,11,73
138,13,101
138,15,134
138,17,173
138,19,214
138,21,256
138,23,299
138,25,346
138,27,395
138,29,444
138,31,494
138,33,546
138,35,600
138,37,655
138,39,710
138,41,766
138,43,824
138,45,883
138,47,942
138,49,1001
138,51,1061
138,53,1121
138,55,1182
138,57,1242
138,59,1303
138,61,1364
138,63,1425
138,65,1487
138,67,1548
138,69,1609
138,71,1671
138,73,1733
138,75,1795
138,77,1857
138,79,1920
138,81,1983
138,83,2045
138,85,2108
138,87,2171
138,89,2234
138,91,2297
138,93,2360
138,95,2422
138,97,2485
138,99,2547
138,101,2610
138,103,2673
138,105,2736
138,107,2799
138,109,2863
138,111,2926
138,113,2990
138,115,3053
138,117,3116
138,119,3180
138,121,3243
138,123,3306
138,125,3369
138,127,3432
138,129,3495
138,131,3558
138,133,3620
138,135,3683
138,137,3747
138,139,3809
138,141,3873
138,143,3936
138,145,4000
138,147,4064
138,149,4127
138,151,4191
138,153,4255
138,155,4318
138,157,4381
138,159,4445
138,161,4508
138,163,4571
138,165,4633
138,167,4697
138,169,4760
138,171,4823
138,173,4887
138,175,4951
138,177,5014
138,179,5078
138,181,5142
138,183,5206
138,185,5269
138,187,5333
138,189,5397
138,191,5460
138,193,5523
138,195,5586
138,197,5649
138,199,5713
138,201,5776
138,203,5840
138,205,5904
138,207,5968
138,209,6032
138,211,6096
138,213,6160
138,215,6224
138,217,6288
138,219,6352
138,221,6416
138,223,6480
138,225,6543
138,227,6606
138,229,6669
138,231,6733
138,233,6796
138,235,6859
138,237,6923
138,239,6987
138,241,7050
138,243,7114
138,245,7177
138,247,7241
138,249,7304
138,251,7367
138,253,7431
138,255,7494
138,257,7557
138,259,7620
138,261,7683
138,263,7746
138,265,7810
138,267,7873
138,269,7937
138,271,8001
138,273,8065
138,275,8129
138,277,8193
138,279,8257
138,281,8321
138,283,8384
138,285,8448
138,287,8512
138,289,8575
138,291,8638
138,293,8702
138,295,8765
138,297,8828
138,299,8892
138,301,8955
138,303,9019
138,305,9083
138,307,9146
138,309,9210
138,311,9274
138,313,9338
138,315,9401
138,317,9465
138,319,9529
138,321,9592
138,323,9655
138,325,9718
138,327,9782
138,329,9845
138,331,9909
138,333,9972
138,335,10036
138,337,10100
138,339,10164
138,341,10227
138,343,10291
138,345,10355
138,347,10418
138,349,10482
138,351,10545
138,353,10608
138,355,10671
138,357,10734
138,359,10797
138,361,10860
138,363,10923
138,365,10987
138,367,11050
138,369,11114
138,371,11178
138,373,11241
138,375,11305
138,377,11369
138,379,11432
138,381,11496
138,383,11560
138,385,11623
138,387,11686
138,389,11749
138,391,11812
138,393,11876
138,395,11939
138,397,12003
138,399,12067
138,401,12130
138,403,12194
138,405,12258
138,407,12322
138,409,12386
138,411,12449
138,413,12513
138,415,12577
138,417,12640
138,419,12703
138,421,12767
138,423,12830
138,425,12893
138,427,12957
