pwm,t_ms,x
-27,535,-1538
-27,537,-1544
-27,539,-1550
-27,541,-1557
-27,543,-1563
-27,545,-1570
-27,547,-1577
-27,549,-1584
-27,551,-1591
-27,553,-1597
-27,555,-1604
-27,557,-1611
-27,559,-1618
-27,561,-1626
-27,563,-1633
-27,565,-1640
-27,567,-1647
-27,569,-1654
-27,571,-1662
-27,573,-1669
-27,575,-1676
-27,577,-1682
-27,579,-1689
-27,581,-1695
-27,583,-1701
-27,585,-1707
-27,587,-1713
-27,589,-1719
-27,591,-1726
-27,593,-1732
-27,595,-1738
-27,597,-1744
-27,599,-1750
-27,601,-1756
-27,603,-1762
-27,605,-1767
-27,607,-1773
-27,609,-1779
-27,611,-1784
-27,613,-1790
-27,615,-1796
-27,617,-1802
-27,619,-1808
-27,621,-1814
-27,623,-1821
-27,625,-1828
-27,627,-1834
-27,629,-1841
-27,631,-1847
-27,633,-1854
-27,635,-1861
-27,637,-1867
-27,639,-1874
-27,641,-1881
-27,643,-1888
-27,645,-1895
-27,647,-1903
-27,649,-1910
-27,651,-1917
-27,653,-1924
-27,655,-1931
-27,657,-1938
-27,659,-1945
-27,661,-1952
-27,663,-1959
-27,665,-1965
-27,667,-1972
-27,669,-1980
-27,671,-1987
-27,673,-1994
-27,675,-2001
-27,677,-2008
-27,679,-2015
-27,681,-2022
-27,683,-2028
-27,685,-2035
-27,687,-2042
-27,689,-2048
-27,691,-2055
-27,693,-2062
-27,695,-2069
-27,697,-2076
-27,699,-2084
-27,701,-2091
-27,703,-2098
-27,705,-2106
-27,707,-2113
-27,709,-2120
-27,711,-2127
-27,713,-2135
-27,715,-2142
-27,717,-2149
-27,719,-2157
-27,721,-2164
-27,723,-2171
-27,725,-2178
-27,727,-2185
-27,729,-2192
-27,731,-2198
-27,733,-2204
-27,735,-2211
-27,737,-2217
-27,739,-2223
-27,741,-2229
-27,743,-2235
-27,745,-2241
-27,747,-2247
-27,749,-2253
-27,751,-2259
-27,753,-2265
-27,755,-2270
-27,757,-2276
-27,759,-2281
-27,761,-2286
-27,763,-2292
-27,765,-2297
-27,767,-2303
-27,769,-2308
-27,771,-2313
-27,773,-2319
-27,775,-2325
-27,777,-2331
-27,779,-2337
-27,781,-2343
-27,783,-2349
-27,785,-2355
-27,787,-2361
-27,789,-2367
-27,791,-2372
-27,793,-2378
-27,795,-2384
-27,797,-2390
-27,799,-2395
-27,801,-2401
-27,803,-2407
-27,805,-2413
-27,807,-2419
-27,809,-2426
-27,811,-2432
-27,813,-2437
-27,815,-2443
-27,817,-2448
-27,819,-2454
-27,821,-2459
-27,823,-2465
-27,825,-2470
-27,827,-2475
-27,829,-2481
-27,831,-2486
-27,833,-2492
-27,835,-2498
-27,837,-2504
-27,839,-2510
-27,841,-2515
-27,843,-2521
-27,845,-2526
-27,847,-2532
-27,849,-2537
-27,851,-2543
-27,853,-2548
-27,855,-2554
-27,857,-2559
-27,859,-2565
-27,861,-2571
-27,863,-2578
-27,865,-2584
-27,867,-2591
-27,869,-2598
-27,871,-2604
-27,873,-2611
-27,875,-2618
-27,877,-2624
-27,879,-2631
-27,881,-2638
-27,883,-2645
-27,885,-2652
-27,887,-2659
-27,889,-2666
-27,891,-2673
-27,893,-2680
-27,895,-2688
-27,897,-2695
-27,899,-2702
-27,901,-2708
-27,903,-2715
-27,905,-2721
-27,907,-2728
-27,909,-2734
-27,911,-2740
-27,913,-2747
-27,915,-2753
-27,917,-2760
-27,919,-2766
-27,921,-2772
-27,923,-2778
-27,925,-2784
-27,927,-2790
-27,929,-2796
-27,931,-2801
-27,933,-2807
-27,935,-2813
-27,937,-2819
-27,939,-2826
-27,941,-2832
-27,943,-2839
-27,945,-2846
-27,947,-2853
-27,949,-2860
-27,951,-2867
-27,953,-2874
-27,955,-2881
-27,957,-2888
-27,959,-2894
-27,961,-2901
-27,963,-2909
-27,965,-2916
-27,967,-2923
-27,969,-2931
-27,971,-2938
-27,973,-2946
-27,975,-2953
-27,977,-2960
-27,979,-2967
-27,981,-2974
-27,983,-2980
-27,985,-2987
-27,987,-2994
-27,989,-3001
-27,991,-3008
-27,993,-3015
-27,995,-3023
-27,997,-3030
-27,999,-3037
-27,1001,-3043
-27,1003,-3050
-27,1005,-3057
-27,1007,-3064
-27,1009,-3071
-27,1011,-3077
-27,1013,-3084
-27,1015,-3091
-27,1017,-3099
-27,1019,-3106
-27,1021,-3114
-27,1023,-3121
-27,1025,-3129
-27,1027,-3136
-27,1029,-3143
-27,1031,-3150
-27,1033,-3157
-27,1035,-3165
-27,1037,-3172
-27,1039,-3180
-27,1041,-3187
-27,1043,-3194
-27,1045,-3201
-27,1047,-3208
-27,1049,-3215
-27,1051,-3222
-27,1053,-3228
-27,1055,-3234
-27,1057,-3240
-27,1059,-3246
-27,1061,-3252
-27,1063,-3259
-27,1065,-3265
-27,1067,-3271
-27,1069,-3277
-27,1071,-3283
-27,1073,-3289
-27,1075,-3294
-27,1077,-3300
-27,1079,-3305
-27,1081,-3311
-27,1083,-3316
-27,1085,-3322
-27,1087,-3328
-27,1089,-3333
-27,1091,-3339
-27,1093,-3345
-27,1095,-3351
-27,1097,-3358
-27,1099,-3364
-27,1101,-3371
-27,1103,-3377
-27,1105,-3383
-27,1107,-3389
-27,1109,-3395
-27,1111,-3401
-27,1113,-3407
-27,1115,-3414
-27,1117,-3420
-27,1119,-3427
-27,1121,-3433
-27,1123,-3440
-27,1125,-3446
-27,1127,-3453
-27,1129,-3460
-27,1131,-3466
-27,1133,-3472
-27,1135,-3478
-27,1137,-3484
-27,1139,-3490
-27,1141,-3496
-27,1143,-3501
-27,1145,-3507
-27,1147,-3513
-27,1149,-3519
-27,1151,-3526
-27,1153,-3532
-27,1155,-3538
-27,1157,-3544
-27,1159,-3550
-27,1161,-3556
-27,1163,-3563
-27,1165,-3569
-27,1167,-3575
-27,1169,-3581
-27,1171,-3588
-27,1173,-3594
-27,1175,-3601
-27,1177,-3607
-27,1179,-3614
-27,1181,-3621
-27,1183,-3629
-27,1185,-3636
-27,1187,-3643
-27,1189,-3650
-27,1191,-3658
-27,1193,-3665
-27,1195,-3672
-27,1197,-3680
-27,1199,-3687
-27,1201,-3694
-27,1203,-3702
-27,1205,-3709
-27,1207,-3717
-27,1209,-3724
-27,1211,-3731
-27,1213,-3738
-27,1215,-3744
-27,1217,-3751
-27,1219,-3757
-27,1221,-3764
-27,1223,-3770
-27,1225,-3776
-27,1227,-3783
-27,1229,-3790
-27,1231,-3796
-27,1233,-3802
-27,1235,-3809
-27,1237,-3815
-27,1239,-3821
-27,1241,-3827
-27,1243,-3833
-27,1245,-3839
-27,1247,-3845
-27,1249,-3852
-27,1251,-3858
-27,1253,-3865
-27,1255,-3872
-27,1257,-3879
-27,1259,-3886
-27,1261,-3893
-27,1263,-3900
-27,1265,-3907
-27,1267,-3914
-27,1269,-3921
-27,1271,-3929
-27,1273,-3936
-27,1275,-3943
-27,1277,-3951
-27,1279,-3959
-27,1281,-3966
-27,1283,-3974
-27,1285,-3981
-27,1287,-3988
-27,1289,-3995
-27,1291,-4002
-27,1293,-4009
-27,1295,-4016
-27,1297,-4023
-27,1299,-4030
-27,1301,-4038
-27,1303,-4045
-27,1305,-4052
-27,1307,-4059
-27,1309,-4066
-27,1311,-4073
-27,1313,-4080
-27,1315,-4087
-27,1317,-4093
-27,1319,-4100
-27,1321,-4107
-27,1323,-4114
-27,1325,-4121
-27,1327,-4129
-27,1329,-4136
-27,1331,-4143
-27,1333,-4150
-27,1335,-4158
-27,1337,-4165
-27,1339,-4172
-27,1341,-4179
-27,1343,-4186
-27,1345,-4193
-27,1347,-4200
-27,1349,-4208
-27,1351,-4215
-27,1353,-4222
-27,1355,-4229
-27,1357,-4235
-27,1359,-4242
-27,1361,-4248
-27,1363,-4254
-27,1365,-4260
-27,1367,-4266
-27,1369,-4272
-27,1371,-4278
-27,1373,-4284
-27,1375,-4290
-27,1377,-4296
-27,1379,-4302
-27,1381,-4307
-27,1383,-4312
-27,1385,-4317
-27,1387,-4322
-27,1389,-4327
-27,1391,-4332
-27,1393,-4337
-27,1395,-4342
-27,1397,-4347
-27,1399,-4352
-27,1401,-4358
-27,1403,-4363
-27,1405,-4369
-27,1407,-4374
-27,1409,-4380
-27,1411,-4386
-27,1413,-4392
-27,1415,-4398
-27,1417,-4404
-27,1419,-4410
-27,1421,-4415
-27,1423,-4421
-27,1425,-4427
-27,1427,-4432
-27,1429,-4438
-27,1431,-4444
-27,1433,-4450
-27,1435,-4456
-27,1437,-4462
-27,1439,-4468
-27,1441,-4474
-27,1443,-4481
-27,1445,-4487
-27,1447,-4493
-27,1449,-4498
-27,1451,-4504
-27,1453,-4509
-27,1455,-4515
-27,1457,-4520
-27,1459,-4526
-27,1461,-4531
-27,1463,-4537
-27,1465,-4543
-27,1467,-4548
-27,1469,-4554
-27,1471,-4560
-27,1473,-4566
-27,1475,-4571
-27,1477,-4576
-27,1479,-4582
-27,1481,-4587
-27,1483,-4593
-27,1485,-4599
-27,1487,-4605
-27,1489,-4610
-27,1491,-4617
-27,1493,-4623
-27,1495,-4629
-27,1497,-4635
-27,1499,-4642
-27,1501,-4649
-27,1503,-4656
-27,1505,-4663
-27,1507,-4670
-27,1509,-4676
-27,1511,-4683
-27,1513,-4690
-27,1515,-4697
-27,1517,-4704
-27,1519,-4711
-27,1521,-4718
-27,1523,-4725
-27,1525,-4732
-27,1527,-4739
-27,1529,-4746
-27,1531,-4752
-27,1533,-4759
-27,1535,-4765
-27,1537,-4772
-27,1539,-4778
-27,1541,-4784
-27,1543,-4791
-27,1545,-4797
-27,1547,-4804
-27,1549,-4810
-27,1551,-4817
-27,1553,-4823
-27,1555,-4830
-27,1557,-4836
-27,1559,-4842
-27,1561,-4848
-27,1563,-4854
-27,1565,-4860
-27,1567,-4866
-27,1569,-4873
-27,1571,-4880
-27,1573,-4886
-27,1575,-4893
-27,1577,-4901
-27,1579,-4908
-27,1581,-4915
-27,1583,-4922
-27,1585,-4929
-27,1587,-4936
-27,1589,-4943
-27,1591,-4950
-27,1593,-4958
-27,1595,-4965
-27,1597,-4972
-27,1599,-4980
-27,1601,-4987
-27,1603,-4995
-27,1605,-5002
-27,1607,-5009
-27,1609,-5017
-27,1611,-5024
-27,1613,-5031
-27,1615,-5038
-27,1617,-5045
-27,1619,-5053
-27,1621,-5060
-27,1623,-5067
-27,1625,-5075
-27,1627,-5082
-27,1629,-5089
-27,1631,-5096
-27,1633,-5103
-27,1635,-5110
-27,1637,-5117
-27,1639,-5124
-27,1641,-5131
-27,1643,-5138
-27,1645,-5145
-27,1647,-5153
-27,1649,-5160
-27,1651,-5168
-27,1653,-5175
-27,1655,-5182
-27,1657,-5190
-27,1659,-5197
-27,1661,-5204
-27,1663,-5211
-27,1665,-5219
-27,1667,-5226
-27,1669,-5234
-27,1671,-5241
-27,1673,-5249
-27,1675,-5256
-27,1677,-5263
-27,1679,-5270
-27,1681,-5276
-27,1683,-5283
-27,1685,-5289
-27,1687,-5295
-27,1689,-5301
-27,1691,-5308
-27,1693,-5314
-27,1695,-5320
-27,1697,-5326
-27,1699,-5332
-27,1701,-5338
-27,1703,-5343
-27,1705,-5349
-27,1707,-5354
-27,1709,-5360
-27,1711,-5365
-27,1713,-5371
-27,1715,-5376
-27,1717,-5382
-27,1719,-5388
-27,1721,-5394
-27,1723,-5400
-27,1725,-5406
-27,1727,-5412
-27,1729,-5419
-27,1731,-5425
-27,1733,-5431
-27,1735,-5437
-27,1737,-5443
-27,1739,-5449
-27,1741,-5455
-27,1743,-5461
-27,1745,-5467
-27,1747,-5473
-27,1749,-5479
-27,1751,-5486
-27,1753,-5492
-27,1755,-5498
-27,1757,-5505
-27,1759,-5511
-27,1761,-5517
-27,1763,-5522
-27,1765,-5528
-27,1767,-5534
-27,1769,-5539
-27,1771,-5545
-27,1773,-5551
-27,1775,-5556
-27,1777,-5562
-27,1779,-5568
-27,1781,-5574
-27,1783,-5580
-27,1785,-5586
-27,1787,-5592
-27,1789,-5597
-27,1791,-5603
-27,1793,-5608
-27,1795,-5614
-27,1797,-5620
-27,1799,-5626
-27,1801,-5631
-27,1803,-5637
-27,1805,-5643
-27,1807,-5650
-27,1809,-5656
-27,1811,-5662
-27,1813,-5669
-27,1815,-5676
-27,1817,-5683
-27,1819,-5690
-27,1821,-5696
-27,1823,-5703
-27,1825,-5710
-27,1827,-5717
-27,1829,-5724
-27,1831,-5731
-27,1833,-5738
-27,1835,-5746
-27,1837,-5753
-27,1839,-5760
-27,1841,-5767
-27,1843,-5774
-27,1845,-5780
-27,1847,-5787
-27,1849,-5793
-27,1851,-5799
-27,1853,-5805
-27,1855,-5812
-27,1857,-5818
-27,1859,-5824
-27,1861,-5830
-27,1863,-5837
-27,1865,-5843
-27,1867,-5849
-27,1869,-5855
-27,1871,-5861
-27,1873,-5867
-27,1875,-5873
-27,1877,-5878
-27,1879,-5884
-27,1881,-5890
-27,1883,-5896
-27,1885,-5903
-27,1887,-5909
-27,1889,-5916
-27,1891,-5923
-27,1893,-5930
-27,1895,-5937
-27,1897,-5944
-27,1899,-5951
-27,1901,-5958
-27,1903,-5965
-27,1905,-5972
-27,1907,-5979
-27,1909,-5986
-27,1911,-5994
-27,1913,-6001
-27,1915,-6009
-27,1917,-6016
-27,1919,-6024
-27,1921,-6031
-27,1923,-6038
-27,1925,-6045
-27,1927,-6052
-27,1929,-6059
-27,1931,-6066
-27,1933,-6073
-27,1935,-6081
-27,1937,-6088
-27,1939,-6095
-27,1941,-6103
-27,1943,-6110
-27,1945,-6117
-27,1947,-6124
-27,1949,-6131
-27,1951,-6138
-27,1953,-6145
-27,1955,-6152
-27,1957,-6159
-27,1959,-6166
-27,1961,-6174
-27,1963,-6181
-27,1965,-6189
-27,1967,-6197
-27,1969,-6204
-27,1971,-6212
-27,1973,-6219
-27,1975,-6226
-27,1977,-6234
-27,1979,-6242
-27,1981,-6249
-27,1983,-6257
-27,1985,-6264
-27,1987,-6272
-27,1989,-6279
-27,1991,-6286
-27,1993,-6293
-27,1995,-6299
-27,1997,-6306
-27,1999,-6312
-27,2001,-6318
-27,2003,-6324
-27,2005,-6330
-27,2007,-6336
-27,2009,-6342
-27,2011,-6348
-27,2013,-6354
-27,2015,-6360
-27,2017,-6365
-27,2019,-6371
-27,2021,-6376
-27,2023,-6381
-27,2025,-6386
-27,2027,-6392
-27,2029,-6397
-27,2031,-6403
-27,2033,-6408
-27,2035,-6414
-27,2037,-6420
-27,2039,-6426
-27,2041,-6432
-27,2043,-6438
-27,2045,-6445
-27,2047,-6450
-27,2049,-6456
-27,2051,-6462
-27,2053,-6467
-27,2055,-6473
-27,2057,-6478
-27,2059,-6484
-27,2061,-6489
-27,2063,-6495
-27,2065,-6501
-27,2067,-6507
-27,2069,-6513
-27,2071,-6519
-27,2073,-6525
-27,2075,-6531
-27,2077,-6537
-27,2079,-6542
-27,2081,-6548
-27,2083,-6553
-27,2085,-6558
-27,2087,-6564
-27,2089,-6569
-27,2091,-6575
-27,2093,-6580
-27,2095,-6585
-27,2097,-6591
-27,2099,-6597
-27,2101,-6602
-27,2103,-6608
-27,2105,-6614
-27,2107,-6619
-27,2109,-6625
-27,2111,-6630
-27,2113,-6636
-27,2115,-6642
-27,2117,-6647
-27,2119,-6653
-27,2121,-6659
-27,2123,-6665
-27,2125,-6671
-27,2127,-6677
-27,2129,-6684
-27,2131,-6690
-27,2133,-6697
-27,2135,-6704
-27,2137,-6710
-27,2139,-6717
-27,2141,-6723
-27,2143,-6730
-27,2145,-6736
-27,2147,-6743
-27,2149,-6750
-27,2151,-6756
-27,2153,-6763
-27,2155,-6770
-27,2157,-6777
-27,2159,-6784
-27,2161,-6791
-27,2163,-6798
-27,2165,-6804
-27,2167,-6810
-27,2169,-6816
-27,2171,-6823
-27,2173,-6829
-27,2175,-6835
-27,2177,-6841
-27,2179,-6847
-27,2181,-6853
-27,2183,-6859
-27,2185,-6865
-27,2187,-6871
-27,2189,-6877
-27,2191,-6883
-27,2193,-6888
-27,2195,-6894
-27,2197,-6900
-27,2199,-6905
-27,2201,-6911
-27,2203,-6917
-27,2205,-6923
-27,2207,-6929
-27,2209,-6936
-27,2211,-6943
-27,2213,-6950
-27,2215,-6956
-27,2217,-6963
-27,2219,-6970
-27,2221,-6976
-27,2223,-6983
-27,2225,-6990
-27,2227,-6997
-27,2229,-7004
-27,2231,-7011
-27,2233,-7018
-27,2235,-7025
-27,2237,-7032
-27,2239,-7039
-27,2241,-7046
-27,2243,-7053
-27,2245,-7060
-27,2247,-7067
-27,2249,-7074
-27,2251,-7080
-27,2253,-7087
-27,2255,-7094
-27,2257,-7101
-27,2259,-7108
-27,2261,-7115
-27,2263,-7122
-27,2265,-7129
-27,2267,-7136
-27,2269,-7143
-27,2271,-7149
-27,2273,-7156
-27,2275,-7163
-27,2277,-7169
-27,2279,-7176
-27,2281,-7182
-27,2283,-7189
-27,2285,-7196
-27,2287,-7203
-27,2289,-7211
-27,2291,-7218
-27,2293,-7225
-27,2295,-7232
-27,2297,-7239
-27,2299,-7246
-27,2301,-7253
-27,2303,-7260
-27,2305,-7267
-27,2307,-7274
-27,2309,-7281
-27,2311,-7289
-27,2313,-7296
-27,2315,-7303
-27,2317,-7309
-27,2319,-7316
-27,2321,-7322
-27,2323,-7328
-27,2325,-7334
-27,2327,-7340
-27,2329,-7346
-27,2331,-7352
-27,2333,-7358
-27,2335,-7364
-27,2337,-7370
-27,2339,-7376
-27,2341,-7382
-27,2343,-7388
-27,2345,-7393
-27,2347,-7398
-27,2349,-7404
-27,2351,-7409
-27,2353,-7414
-27,2355,-7420
-27,2357,-7425
-27,2359,-7431
-27,2361,-7436
-27,2363,-7442
-27,2365,-7448
-27,2367,-7454
-27,2369,-7460
-27,2371,-7467
-27,2373,-7473
-27,2375,-7479
-27,2377,-7485
-27,2379,-7490
-27,2381,-7496
-27,2383,-7502
-27,2385,-7508
-27,2387,-7514
-27,2389,-7520
-27,2391,-7526
-27,2393,-7533
-27,2395,-7539
-27,2397,-7546
-27,2399,-7552
-27,2401,-7558
-27,2403,-7564
-27,2405,-7570
-27,2407,-7576
-27,2409,-7582
-27,2411,-7588
-27,2413,-7594
-27,2415,-7599
-27,2417,-7605
-27,2419,-7611
-27,2421,-7617
-27,2423,-7623
-27,2425,-7630
-27,2427,-7636
-27,2429,-7642
-27,2431,-7648
-27,2433,-7654
-27,2435,-7660
-27,2437,-7666
-27,2439,-7671
-27,2441,-7677
-27,2443,-7684
-27,2445,-7690
-27,2447,-7696
-27,2449,-7703
-27,2451,-7710
-27,2453,-7717
-27,2455,-7724
-27,2457,-7730
-27,2459,-7737
-27,2461,-7744
-27,2463,-7751
-27,2465,-7758
-27,2467,-7765
-27,2469,-7772
-27,2471,-7779
-27,2473,-7786
-27,2475,-7793
-27,2477,-7800
-27,2479,-7808
-27,2481,-7815
-27,2483,-7822
-27,2485,-7829
-27,2487,-7835
-27,2489,-7842
-27,2491,-7848
-27,2493,-7855
-27,2495,-7862
-27,2497,-7868
-27,2499,-7875
-27,2501,-7882
-27,2503,-7889
-27,2505,-7895
-27,2507,-7902
-27,2509,-7908
-27,2511,-7915
-27,2513,-7921
-27,2515,-7927
-27,2517,-7934
-27,2519,-7940
-27,2521,-7947
-27,2523,-7954
-27,2525,-7961
-27,2527,-7968
-27,2529,-7975
-27,2531,-7982
-27,2533,-7990
-27,2535,-7997
-27,2537,-8004
-27,2539,-8011
-27,2541,-8018
-27,2543,-8025
-27,2545,-8032
-27,2547,-8039
-27,2549,-8046
-27,2551,-8053
-27,2553,-8061
-27,2555,-8068
-27,2557,-8075
-27,2559,-8082
-27,2561,-8089
-27,2563,-8096
-27,2565,-8103
-27,2567,-8110
-27,2569,-8117
-27,2571,-8124
-27,2573,-8131
-27,2575,-8138
-27,2577,-8145
-27,2579,-8152
-27,2581,-8160
-27,2583,-8166
-27,2585,-8173
-27,2587,-8180
-27,2589,-8187
-27,2591,-8194
-27,2593,-8201
-27,2595,-8208
-27,2597,-8215
-27,2599,-8222
-27,2601,-8230
-27,2603,-8238
-27,2605,-8245
-27,2607,-8252
-27,2609,-8259
-27,2611,-8266
-27,2613,-8273
-27,2615,-8281
-27,2617,-8288
-27,2619,-8295
-27,2621,-8303
-27,2623,-8310
-27,2625,-8317
-27,2627,-8324
-27,2629,-8331
-27,2631,-8338
-27,2633,-8344
-27,2635,-8351
-27,2637,-8357
-27,2639,-8363
-27,2641,-8369
-27,2643,-8375
-27,2645,-8381
-27,2647,-8387
-27,2649,-8393
-27,2651,-8399
-27,2653,-8405
-27,2655,-8410
-27,2657,-8416
-27,2659,-8421
-27,2661,-8427
-27,2663,-8432
-27,2665,-8437
-27,2667,-8443
-27,2669,-8448
-27,2671,-8454
-27,2673,-8459
-27,2675,-8465
-27,2677,-8471
-27,2679,-8478
-27,2681,-8484
-27,2683,-8490
-27,2685,-8497
-27,2687,-8503
-27,2689,-8509
-27,2691,-8515
-27,2693,-8521
-27,2695,-8527
-27,2697,-8533
-27,2699,-8539
-27,2701,-8545
-27,2703,-8551
-27,2705,-8558
-27,2707,-8564
-27,2709,-8571
-27,2711,-8577
-27,2713,-8583
-27,2715,-8589
-27,2717,-8595
-27,2719,-8601
-27,2721,-8607
-27,2723,-8612
-27,2725,-8618
-27,2727,-8624
-27,2729,-8629
-27,2731,-8635
-27,2733,-8641
-27,2735,-8647
-27,2737,-8653
-27,2739,-8659
-27,2741,-8665
-27,2743,-8671
-27,2745,-8677
-27,2747,-8683
-27,2749,-8689
-27,2751,-8696
-27,2753,-8702
-27,2755,-8708
-27,2757,-8715
-27,2759,-8722
-27,2761,-8728
-27,2763,-8735
-27,2765,-8743
-27,2767,-8750
-27,2769,-8757
-27,2771,-8764
-27,2773,-8772
-27,2775,-8779
-27,2777,-8786
-27,2779,-8794
-27,2781,-8801
-27,2783,-8809
-27,2785,-8816
-27,2787,-8824
-27,2789,-8831
-27,2791,-8839
-27,2793,-8846
-27,2795,-8853
-27,2797,-8860
-27,2799,-8867
-27,2801,-8873
-27,2803,-8880
-27,2805,-8887
-27,2807,-8894
-27,2809,-8900
-27,2811,-8907
-27,2813,-8914
-27,2815,-8921
-27,2817,-8927
-27,2819,-8933
-27,2821,-8939
-27,2823,-8946
-27,2825,-8952
-27,2827,-8958
-27,2829,-8964
-27,2831,-8971
-27,2833,-8978
-27,2835,-8985
-27,2837,-8992
-27,2839,-9000
-27,2841,-9007
-27,2843,-9014
-27,2845,-9021
-27,2847,-9029
-27,2849,-9036
-27,2851,-9044
-27,2853,-9051
-27,2855,-9058
-27,2857,-9066
-27,2859,-9074
-27,2861,-9082
-27,2863,-9089
-27,2865,-9097
-27,2867,-9104
-27,2869,-9111
-27,2871,-9118
-27,2873,-9126
-27,2875,-9133
-27,2877,-9140
-27,2879,-9148
-27,2881,-9155
-27,2883,-9162
-27,2885,-9170
-27,2887,-9177
-27,2889,-9184
-27,2891,-9191
-27,2893,-9198
-27,2895,-9205
-27,2897,-9212
-27,2899,-9219
-27,2901,-9226
-27,2903,-9233
-27,2905,-9241
-27,2907,-9248
-27,2909,-9256
-27,2911,-9263
-27,2913,-9270
-27,2915,-9278
-27,2917,-9285
-27,2919,-9292
-27,2921,-9299
-27,2923,-9307
-27,2925,-9314
-27,2927,-9321
-27,2929,-9329
