pwm,t_ms,x
32,1875,7748
32,1877,7756
32,1879,7764
32,1881,7773
32,1883,7781
32,1885,7790
32,1887,7798
32,1889,7807
32,1891,7816
32,1893,7825
32,1895,7834
32,1897,7843
32,1899,7852
32,1901,7860
32,1903,7869
32,1905,7878
32,1907,7888
32,1909,7897
32,1911,7906
32,1913,7915
32,1915,7925
32,1917,7934
32,1919,7942
32,1921,7951
32,1923,7960
32,1925,7968
32,1927,7977
32,1929,7986
32,1931,7995
32,1933,8003
32,1935,8012
32,1937,8020
32,1939,8028
32,1941,8037
32,1943,8045
32,1945,8054
32,1947,8063
32,1949,8072
32,1951,8081
32,1953,8089
32,1955,8098
32,1957,8106
32,1959,8114
32,1961,8123
32,1963,8131
32,1965,8140
32,1967,8150
32,1969,8158
32,1971,8167
32,1973,8176
32,1975,8185
32,1977,8194
32,1979,8203
32,1981,8212
32,1983,8221
32,1985,8230
32,1987,8239
32,1989,8248
32,1991,8257
32,1993,8266
32,1995,8274
32,1997,8283
32,1999,8291
32,2001,8300
32,2003,8309
32,2005,8318
32,2007,8328
32,2009,8337
32,2011,8346
32,2013,8355
32,2015,8364
32,2017,8373
32,2019,8382
32,2021,8392
32,2023,8401
32,2025,8410
32,2027,8419
32,2029,8428
32,2031,8437
32,2033,8445
32,2035,8454
32,2037,8462
32,2039,8470
32,2041,8479
32,2043,8488
32,2045,8496
32,2047,8505
32,2049,8513
32,2051,8520
32,2053,8528
32,2055,8536
32,2057,8544
32,2059,8552
32,2061,8559
32,2063,8567
32,2065,8575
32,2067,8584
32,2069,8592
32,2071,8600
32,2073,8607
32,2075,8615
32,2077,8623
32,2079,8631
32,2081,8639
32,2083,8648
32,2085,8656
32,2087,8664
32,2089,8673
32,2091,8681
32,2093,8690
32,2095,8698
32,2097,8706
32,2099,8715
32,2101,8723
32,2103,8731
32,2105,8740
32,2107,8748
32,2109,8757
32,2111,8765
32,2113,8774
32,2115,8782
32,2117,8790
32,2119,8799
32,2121,8808
32,2123,8817
32,2125,8826
32,2127,8835
32,2129,8845
32,2131,8854
32,2133,8863
32,2135,8873
32,2137,8882
32,2139,8891
32,2141,8901
32,2143,8910
32,2145,8920
32,2147,8930
32,2149,8939
32,2151,8949
32,2153,8958
32,2155,8967
32,2157,8976
32,2159,8985
32,2161,8994
32,2163,9003
32,2165,9013
32,2167,9021
32,2169,9030
32,2171,9038
32,2173,9047
32,2175,9055
32,2177,9064
32,2179,9073
32,2181,9081
32,2183,9090
32,2185,9099
32,2187,9108
32,2189,9116
32,2191,9125
32,2193,9133
32,2195,9142
32,2197,9150
32,2199,9159
32,2201,9167
32,2203,9176
32,2205,9185
32,2207,9194
32,2209,9202
32,2211,9211
32,2213,9219
32,2215,9228
32,2217,9236
32,2219,9245
32,2221,9253
32,2223,9262
32,2225,9271
32,2227,9279
32,2229,9286
32,2231,9294
32,2233,9303
32,2235,9310
32,2237,9319
32,2239,9327
32,2241,9336
32,2243,9344
32,2245,9353
32,2247,9362
32,2249,9371
32,2251,9379
32,2253,9387
32,2255,9396
32,2257,9404
32,2259,9413
32,2261,9422
32,2263,9430
32,2265,9439
32,2267,9447
32,2269,9456
32,2271,9464
32,2273,9472
32,2275,9480
32,2277,9488
32,2279,9496
32,2281,9504
32,2283,9512
32,2285,9520
32,2287,9528
32,2289,9535
32,2291,9543
32,2293,9550
32,2295,9558
32,2297,9565
32,2299,9572
32,2301,9580
32,2303,9588
32,2305,9596
32,2307,9604
32,2309,9612
32,2311,9620
32,2313,9628
32,2315,9635
32,2317,9643
32,2319,9651
32,2321,9659
32,2323,9667
32,2325,9675
32,2327,9683
32,2329,9692
32,2331,9700
32,2333,9708
32,2335,9716
32,2337,9725
32,2339,9733
32,2341,9741
32,2343,9749
32,2345,9757
32,2347,9765
32,2349,9774
32,2351,9782
32,2353,9790
32,2355,9798
32,2357,9806
32,2359,9814
32,2361,9822
32,2363,9831
32,2365,9840
32,2367,9848
32,2369,9857
32,2371,9866
32,2373,9875
32,2375,9884
32,2377,9893
32,2379,9902
32,2381,9911
32,2383,9920
32,2385,9930
32,2387,9939
32,2389,9948
32,2391,9958
32,2393,9967
32,2395,9976
32,2397,9985
32,2399,9993
