pwm,t_ms,x
-21,659,-980
-21,661,-984
-21,663,-988
-21,665,-992
-21,667,-996
-21,669,-999
-21,671,-1003
-21,673,-1007
-21,675,-1011
-21,677,-1015
-21,679,-1020
-21,681,-1024
-21,683,-1028
-21,685,-1032
-21,687,-1037
-21,689,-1041
-21,691,-1045
-21,693,-1050
-21,695,-1054
-21,697,-1058
-21,699,-1062
-21,701,-1066
-21,703,-1069
-21,705,-1073
-21,707,-1076
-21,709,-1079
-21,711,-1082
-21,713,-1085
-21,715,-1088
-21,717,-1091
-21,719,-1094
-21,721,-1097
-21,723,-1101
-21,725,-1104
-21,727,-1107
-21,729,-1110
-21,731,-1114
-21,733,-1117
-21,735,-1121
-21,737,-1125
-21,739,-1128
-21,741,-1132
-21,743,-1135
-21,745,-1138
-21,747,-1141
-21,749,-1144
-21,751,-1147
-21,753,-1150
-21,755,-1153
-21,757,-1155
-21,759,-1158
-21,761,-1160
-21,763,-1163
-21,765,-1165
-21,767,-1168
-21,769,-1170
-21,771,-1173
-21,773,-1176
-21,775,-1179
-21,777,-1182
-21,779,-1185
-21,781,-1188
-21,783,-1191
-21,785,-1195
-21,787,-1198
-21,789,-1202
-21,791,-1206
-21,793,-1210
-21,795,-1215
-21,797,-1219
-21,799,-1224
-21,801,-1228
-21,803,-1232
-21,805,-1236
-21,807,-1240
-21,809,-1244
-21,811,-1248
-21,813,-1251
-21,815,-1254
-21,817,-1258
-21,819,-1262
-21,821,-1266
-21,823,-1269
-21,825,-1273
-21,827,-1278
-21,829,-1282
-21,831,-1286
-21,833,-1290
-21,835,-1294
-21,837,-1299
-21,839,-1303
-21,841,-1307
-21,843,-1311
-21,845,-1315
-21,847,-1319
-21,849,-1323
-21,851,-1327
-21,853,-1330
-21,855,-1334
-21,857,-1337
-21,859,-1340
-21,861,-1344
-21,863,-1348
-21,865,-1351
-21,867,-1354
-21,869,-1358
-21,871,-1361
-21,873,-1364
-21,875,-1368
-21,877,-1372
-21,879,-1376
-21,881,-1380
-21,883,-1384
-21,885,-1388
-21,887,-1392
-21,889,-1396
-21,891,-1399
-21,893,-1403
-21,895,-1406
-21,897,-1410
-21,899,-1413
-21,901,-1416
-21,903,-1420
-21,905,-1423
-21,907,-1426
-21,909,-1430
-21,911,-1433
-21,913,-1437
-21,915,-1440
-21,917,-1444
-21,919,-1448
-21,921,-1452
-21,923,-1456
-21,925,-1460
-21,927,-1464
-21,929,-1469
-21,931,-1474
-21,933,-1479
-21,935,-1483
-21,937,-1488
-21,939,-1492
-21,941,-1497
-21,943,-1501
-21,945,-1505
-21,947,-1509
-21,949,-1513
-21,951,-1517
-21,953,-1521
-21,955,-1525
-21,957,-1529
-21,959,-1534
-21,961,-1538
-21,963,-1541
-21,965,-1545
-21,967,-1550
-21,969,-1554
-21,971,-1558
-21,973,-1562
-21,975,-1565
-21,977,-1569
-21,979,-1573
-21,981,-1577
-21,983,-1580
-21,985,-1583
-21,987,-1586
-21,989,-1589
-21,991,-1592
-21,993,-1594
-21,995,-1597
-21,997,-1600
-21,999,-1602
-21,1001,-1605
-21,1003,-1607
-21,1005,-1610
-21,1007,-1613
-21,1009,-1616
-21,1011,-1619
-21,1013,-1622
-21,1015,-1625
-21,1017,-1628
-21,1019,-1631
-21,1021,-1634
-21,1023,-1637
-21,1025,-1641
-21,1027,-1644
-21,1029,-1646
-21,1031,-1649
-21,1033,-1652
-21,1035,-1654
-21,1037,-1656
-21,1039,-1659
-21,1041,-1661
-21,1043,-1663
-21,1045,-1665
-21,1047,-1667
-21,1049,-1669
-21,1051,-1671
-21,1053,-1674
-21,1055,-1676
-21,1057,-1679
-21,1059,-1681
-21,1061,-1684
-21,1063,-1687
-21,1065,-1689
-21,1067,-1692
-21,1069,-1695
-21,1071,-1698
-21,1073,-1701
-21,1075,-1704
-21,1077,-1708
-21,1079,-1711
-21,1081,-1714
-21,1083,-1717
-21,1085,-1721
-21,1087,-1725
-21,1089,-1729
-21,1091,-1733
-21,1093,-1736
-21,1095,-1740
-21,1097,-1744
-21,1099,-1747
-21,1101,-1750
-21,1103,-1754
-21,1105,-1757
-21,1107,-1760
-21,1109,-1763
-21,1111,-1767
-21,1113,-1770
-21,1115,-1773
-21,1117,-1777
-21,1119,-1780
-21,1121,-1784
-21,1123,-1787
-21,1125,-1791
-21,1127,-1795
-21,1129,-1799
-21,1131,-1802
-21,1133,-1806
-21,1135,-1810
-21,1137,-1814
-21,1139,-1818
-21,1141,-1822
-21,1143,-1826
-21,1145,-1829
-21,1147,-1833
-21,1149,-1836
-21,1151,-1839
-21,1153,-1842
-21,1155,-1845
-21,1157,-1848
-21,1159,-1851
-21,1161,-1853
-21,1163,-1856
-21,1165,-1859
-21,1167,-1862
-21,1169,-1865
-21,1171,-1868
-21,1173,-1871
-21,1175,-1874
-21,1177,-1877
-21,1179,-1881
-21,1181,-1884
-21,1183,-1887
-21,1185,-1891
-21,1187,-1895
-21,1189,-1898
-21,1191,-1902
-21,1193,-1905
-21,1195,-1909
-21,1197,-1912
-21,1199,-1915
-21,1201,-1918
-21,1203,-1921
-21,1205,-1924
-21,1207,-1927
-21,1209,-1930
-21,1211,-1934
-21,1213,-1937
-21,1215,-1940
-21,1217,-1944
-21,1219,-1947
-21,1221,-1950
-21,1223,-1954
-21,1225,-1958
-21,1227,-1961
-21,1229,-1965
-21,1231,-1969
-21,1233,-1973
-21,1235,-1977
-21,1237,-1981
-21,1239,-1986
-21,1241,-1991
-21,1243,-1995
-21,1245,-2000
-21,1247,-2004
-21,1249,-2009
-21,1251,-2013
-21,1253,-2017
-21,1255,-2022
-21,1257,-2026
-21,1259,-2030
-21,1261,-2034
-21,1263,-2039
-21,1265,-2043
-21,1267,-2048
-21,1269,-2052
-21,1271,-2057
-21,1273,-2061
-21,1275,-2066
-21,1277,-2071
-21,1279,-2076
-21,1281,-2080
-21,1283,-2084
-21,1285,-2089
-21,1287,-2092
-21,1289,-2096
-21,1291,-2100
-21,1293,-2103
-21,1295,-2106
-21,1297,-2109
-21,1299,-2112
-21,1301,-2116
-21,1303,-2119
-21,1305,-2122
-21,1307,-2125
-21,1309,-2129
-21,1311,-2132
-21,1313,-2135
-21,1315,-2139
-21,1317,-2142
-21,1319,-2146
-21,1321,-2149
-21,1323,-2152
-21,1325,-2156
-21,1327,-2159
-21,1329,-2162
-21,1331,-2165
-21,1333,-2168
-21,1335,-2170
-21,1337,-2173
-21,1339,-2176
-21,1341,-2178
-21,1343,-2181
-21,1345,-2183
-21,1347,-2186
-21,1349,-2189
-21,1351,-2192
-21,1353,-2194
-21,1355,-2197
-21,1357,-2200
-21,1359,-2203
-21,1361,-2205
-21,1363,-2208
-21,1365,-2211
-21,1367,-2214
-21,1369,-2217
-21,1371,-2221
-21,1373,-2224
-21,1375,-2228
-21,1377,-2232
-21,1379,-2236
-21,1381,-2241
-21,1383,-2245
-21,1385,-2249
-21,1387,-2254
-21,1389,-2258
-21,1391,-2262
-21,1393,-2266
-21,1395,-2270
-21,1397,-2274
-21,1399,-2277
-21,1401,-2281
-21,1403,-2285
-21,1405,-2289
-21,1407,-2294
-21,1409,-2298
-21,1411,-2302
-21,1413,-2307
-21,1415,-2311
-21,1417,-2315
-21,1419,-2320
-21,1421,-2324
-21,1423,-2328
-21,1425,-2333
-21,1427,-2337
-21,1429,-2341
-21,1431,-2344
-21,1433,-2348
-21,1435,-2352
-21,1437,-2355
-21,1439,-2359
-21,1441,-2362
-21,1443,-2366
-21,1445,-2369
-21,1447,-2373
-21,1449,-2377
-21,1451,-2381
-21,1453,-2385
-21,1455,-2389
-21,1457,-2393
-21,1459,-2397
-21,1461,-2402
-21,1463,-2406
-21,1465,-2410
-21,1467,-2415
-21,1469,-2419
-21,1471,-2423
-21,1473,-2427
-21,1475,-2431
-21,1477,-2434
-21,1479,-2438
-21,1481,-2441
-21,1483,-2444
-21,1485,-2447
-21,1487,-2451
-21,1489,-2454
-21,1491,-2457
-21,1493,-2461
-21,1495,-2464
-21,1497,-2468
-21,1499,-2471
-21,1501,-2475
-21,1503,-2478
-21,1505,-2482
-21,1507,-2486
-21,1509,-2491
-21,1511,-2495
-21,1513,-2500
-21,1515,-2504
-21,1517,-2508
-21,1519,-2513
-21,1521,-2517
-21,1523,-2521
-21,1525,-2526
-21,1527,-2530
-21,1529,-2534
-21,1531,-2538
-21,1533,-2542
-21,1535,-2546
-21,1537,-2550
-21,1539,-2555
-21,1541,-2559
-21,1543,-2563
-21,1545,-2567
-21,1547,-2571
-21,1549,-2576
-21,1551,-2580
-21,1553,-2584
-21,1555,-2588
-21,1557,-2592
-21,1559,-2596
-21,1561,-2599
-21,1563,-2602
-21,1565,-2605
-21,1567,-2608
-21,1569,-2611
-21,1571,-2613
-21,1573,-2616
-21,1575,-2619
-21,1577,-2621
-21,1579,-2624
-21,1581,-2626
-21,1583,-2629
-21,1585,-2631
-21,1587,-2634
-21,1589,-2636
-21,1591,-2639
-21,1593,-2642
-21,1595,-2645
-21,1597,-2648
-21,1599,-2651
-21,1601,-2654
-21,1603,-2657
-21,1605,-2660
-21,1607,-2663
-21,1609,-2666
-21,1611,-2668
-21,1613,-2671
-21,1615,-2673
-21,1617,-2675
-21,1619,-2677
-21,1621,-2679
-21,1623,-2680
-21,1625,-2682
-21,1627,-2683
-21,1629,-2684
-21,1631,-2685
-21,1633,-2687
-21,1635,-2688
-21,1637,-2689
-21,1639,-2691
-21,1641,-2692
-21,1643,-2694
-21,1645,-2696
-21,1647,-2697
-21,1649,-2699
-21,1651,-2701
-21,1653,-2703
-21,1655,-2705
-21,1657,-2707
-21,1659,-2709
-21,1661,-2711
-21,1663,-2714
-21,1665,-2716
-21,1667,-2718
-21,1669,-2721
-21,1671,-2723
-21,1673,-2726
-21,1675,-2728
-21,1677,-2731
-21,1679,-2733
-21,1681,-2736
-21,1683,-2739
-21,1685,-2742
-21,1687,-2745
-21,1689,-2749
-21,1691,-2752
-21,1693,-2756
-21,1695,-2759
-21,1697,-2762
-21,1699,-2766
-21,1701,-2769
-21,1703,-2772
-21,1705,-2775
-21,1707,-2777
-21,1709,-2780
-21,1711,-2782
-21,1713,-2785
-21,1715,-2787
-21,1717,-2789
-21,1719,-2792
-21,1721,-2794
-21,1723,-2797
-21,1725,-2799
-21,1727,-2801
-21,1729,-2804
-21,1731,-2807
-21,1733,-2810
-21,1735,-2812
-21,1737,-2815
-21,1739,-2818
-21,1741,-2821
-21,1743,-2824
-21,1745,-2827
-21,1747,-2830
-21,1749,-2833
-21,1751,-2836
-21,1753,-2840
-21,1755,-2843
-21,1757,-2845
-21,1759,-2848
-21,1761,-2851
-21,1763,-2854
-21,1765,-2856
-21,1767,-2859
-21,1769,-2861
-21,1771,-2864
-21,1773,-2866
-21,1775,-2869
-21,1777,-2871
-21,1779,-2873
-21,1781,-2876
-21,1783,-2878
-21,1785,-2881
-21,1787,-2883
-21,1789,-2886
-21,1791,-2888
-21,1793,-2891
-21,1795,-2894
-21,1797,-2896
-21,1799,-2899
-21,1801,-2902
-21,1803,-2905
-21,1805,-2908
-21,1807,-2911
-21,1809,-2915
-21,1811,-2918
-21,1813,-2922
-21,1815,-2925
-21,1817,-2928
-21,1819,-2931
-21,1821,-2935
-21,1823,-2937
-21,1825,-2940
-21,1827,-2943
-21,1829,-2946
-21,1831,-2948
-21,1833,-2951
-21,1835,-2954
-21,1837,-2957
-21,1839,-2959
-21,1841,-2962
-21,1843,-2965
-21,1845,-2968
-21,1847,-2971
-21,1849,-2974
-21,1851,-2977
-21,1853,-2981
-21,1855,-2984
-21,1857,-2987
-21,1859,-2991
-21,1861,-2995
-21,1863,-2999
-21,1865,-3003
-21,1867,-3007
-21,1869,-3012
-21,1871,-3016
-21,1873,-3021
-21,1875,-3025
-21,1877,-3029
-21,1879,-3033
-21,1881,-3037
-21,1883,-3041
-21,1885,-3045
-21,1887,-3049
-21,1889,-3053
-21,1891,-3057
-21,1893,-3062
-21,1895,-3066
-21,1897,-3071
-21,1899,-3075
-21,1901,-3079
-21,1903,-3084
-21,1905,-3088
-21,1907,-3093
-21,1909,-3098
-21,1911,-3102
-21,1913,-3106
-21,1915,-3111
-21,1917,-3114
-21,1919,-3118
-21,1921,-3122
-21,1923,-3126
-21,1925,-3129
-21,1927,-3132
-21,1929,-3136
-21,1931,-3139
-21,1933,-3142
-21,1935,-3145
-21,1937,-3148
-21,1939,-3152
-21,1941,-3155
-21,1943,-3159
-21,1945,-3162
-21,1947,-3166
-21,1949,-3170
-21,1951,-3173
-21,1953,-3177
-21,1955,-3181
-21,1957,-3185
-21,1959,-3188
-21,1961,-3191
-21,1963,-3195
-21,1965,-3198
-21,1967,-3201
-21,1969,-3204
-21,1971,-3206
-21,1973,-3209
-21,1975,-3212
-21,1977,-3215
-21,1979,-3218
-21,1981,-3221
-21,1983,-3224
-21,1985,-3227
-21,1987,-3230
-21,1989,-3233
-21,1991,-3237
-21,1993,-3240
-21,1995,-3244
-21,1997,-3248
-21,1999,-3252
-21,2001,-3256
-21,2003,-3260
-21,2005,-3265
-21,2007,-3270
-21,2009,-3274
-21,2011,-3278
-21,2013,-3283
-21,2015,-3287
-21,2017,-3291
-21,2019,-3295
-21,2021,-3299
-21,2023,-3304
-21,2025,-3308
-21,2027,-3312
-21,2029,-3316
-21,2031,-3320
-21,2033,-3325
-21,2035,-3329
-21,2037,-3334
-21,2039,-3338
-21,2041,-3343
-21,2043,-3348
-21,2045,-3353
-21,2047,-3357
-21,2049,-3362
-21,2051,-3366
-21,2053,-3370
-21,2055,-3374
-21,2057,-3378
-21,2059,-3382
-21,2061,-3385
-21,2063,-3389
-21,2065,-3393
-21,2067,-3396
-21,2069,-3400
-21,2071,-3404
-21,2073,-3408
-21,2075,-3412
-21,2077,-3416
-21,2079,-3421
-21,2081,-3425
-21,2083,-3429
-21,2085,-3434
-21,2087,-3439
-21,2089,-3443
-21,2091,-3447
-21,2093,-3451
-21,2095,-3455
-21,2097,-3459
-21,2099,-3463
-21,2101,-3466
-21,2103,-3470
-21,2105,-3473
-21,2107,-3476
-21,2109,-3480
-21,2111,-3483
-21,2113,-3487
-21,2115,-3490
-21,2117,-3494
-21,2119,-3498
-21,2121,-3502
-21,2123,-3507
-21,2125,-3511
-21,2127,-3516
-21,2129,-3521
-21,2131,-3525
-21,2133,-3530
-21,2135,-3535
-21,2137,-3539
-21,2139,-3544
-21,2141,-3549
-21,2143,-3553
-21,2145,-3557
-21,2147,-3562
-21,2149,-3566
-21,2151,-3570
-21,2153,-3574
-21,2155,-3579
-21,2157,-3583
-21,2159,-3587
-21,2161,-3591
-21,2163,-3596
-21,2165,-3600
-21,2167,-3604
-21,2169,-3609
-21,2171,-3613
-21,2173,-3617
-21,2175,-3621
-21,2177,-3624
-21,2179,-3628
-21,2181,-3631
-21,2183,-3634
-21,2185,-3636
-21,2187,-3639
-21,2189,-3641
-21,2191,-3643
-21,2193,-3646
-21,2195,-3648
-21,2197,-3650
-21,2199,-3653
-21,2201,-3655
-21,2203,-3657
-21,2205,-3660
-21,2207,-3662
-21,2209,-3665
-21,2211,-3668
-21,2213,-3671
-21,2215,-3674
-21,2217,-3677
-21,2219,-3680
-21,2221,-3683
-21,2223,-3686
-21,2225,-3689
-21,2227,-3692
-21,2229,-3695
-21,2231,-3698
-21,2233,-3701
-21,2235,-3704
-21,2237,-3706
-21,2239,-3708
-21,2241,-3711
-21,2243,-3713
-21,2245,-3715
-21,2247,-3717
-21,2249,-3719
-21,2251,-3722
-21,2253,-3724
-21,2255,-3726
-21,2257,-3729
-21,2259,-3731
-21,2261,-3734
-21,2263,-3736
-21,2265,-3739
-21,2267,-3741
-21,2269,-3744
-21,2271,-3747
-21,2273,-3749
-21,2275,-3752
-21,2277,-3754
-21,2279,-3757
-21,2281,-3760
-21,2283,-3763
-21,2285,-3766
-21,2287,-3769
-21,2289,-3773
-21,2291,-3776
-21,2293,-3780
-21,2295,-3783
-21,2297,-3787
-21,2299,-3790
-21,2301,-3794
-21,2303,-3797
-21,2305,-3800
-21,2307,-3803
-21,2309,-3806
-21,2311,-3809
-21,2313,-3813
-21,2315,-3816
-21,2317,-3819
-21,2319,-3822
-21,2321,-3825
-21,2323,-3828
-21,2325,-3832
-21,2327,-3835
-21,2329,-3838
-21,2331,-3842
-21,2333,-3845
-21,2335,-3849
-21,2337,-3852
-21,2339,-3856
-21,2341,-3859
-21,2343,-3863
-21,2345,-3867
-21,2347,-3870
-21,2349,-3873
-21,2351,-3877
-21,2353,-3880
-21,2355,-3883
-21,2357,-3886
-21,2359,-3889
-21,2361,-3892
-21,2363,-3894
-21,2365,-3897
-21,2367,-3900
-21,2369,-3902
-21,2371,-3905
-21,2373,-3908
-21,2375,-3910
-21,2377,-3913
-21,2379,-3916
-21,2381,-3919
-21,2383,-3922
-21,2385,-3925
-21,2387,-3928
-21,2389,-3931
-21,2391,-3934
-21,2393,-3937
-21,2395,-3941
-21,2397,-3945
-21,2399,-3948
-21,2401,-3952
-21,2403,-3955
-21,2405,-3959
-21,2407,-3962
-21,2409,-3965
-21,2411,-3968
-21,2413,-3971
-21,2415,-3974
-21,2417,-3976
-21,2419,-3979
-21,2421,-3983
-21,2423,-3986
-21,2425,-3989
-21,2427,-3992
-21,2429,-3995
-21,2431,-3998
-21,2433,-4002
-21,2435,-4005
-21,2437,-4008
-21,2439,-4012
-21,2441,-4015
-21,2443,-4019
-21,2445,-4023
-21,2447,-4027
-21,2449,-4031
-21,2451,-4035
-21,2453,-4039
-21,2455,-4043
-21,2457,-4048
-21,2459,-4052
-21,2461,-4056
-21,2463,-4060
-21,2465,-4064
-21,2467,-4068
-21,2469,-4072
-21,2471,-4076
-21,2473,-4080
-21,2475,-4084
-21,2477,-4088
-21,2479,-4093
-21,2481,-4097
-21,2483,-4101
-21,2485,-4105
-21,2487,-4109
-21,2489,-4114
-21,2491,-4118
-21,2493,-4122
-21,2495,-4126
-21,2497,-4130
-21,2499,-4134
-21,2501,-4138
-21,2503,-4142
-21,2505,-4145
-21,2507,-4148
-21,2509,-4151
-21,2511,-4154
-21,2513,-4157
-21,2515,-4160
-21,2517,-4163
-21,2519,-4166
-21,2521,-4169
-21,2523,-4172
-21,2525,-4175
-21,2527,-4178
-21,2529,-4182
-21,2531,-4185
-21,2533,-4188
-21,2535,-4192
-21,2537,-4196
-21,2539,-4199
-21,2541,-4203
-21,2543,-4206
-21,2545,-4210
-21,2547,-4213
-21,2549,-4216
-21,2551,-4219
-21,2553,-4221
-21,2555,-4224
-21,2557,-4226
-21,2559,-4229
-21,2561,-4231
-21,2563,-4234
-21,2565,-4236
-21,2567,-4239
-21,2569,-4241
-21,2571,-4244
-21,2573,-4247
-21,2575,-4249
-21,2577,-4252
-21,2579,-4255
-21,2581,-4258
-21,2583,-4262
-21,2585,-4265
-21,2587,-4269
-21,2589,-4272
-21,2591,-4276
-21,2593,-4280
-21,2595,-4284
-21,2597,-4289
-21,2599,-4293
-21,2601,-4298
-21,2603,-4302
-21,2605,-4306
-21,2607,-4310
-21,2609,-4314
-21,2611,-4318
-21,2613,-4322
-21,2615,-4326
-21,2617,-4330
-21,2619,-4334
-21,2621,-4338
-21,2623,-4342
-21,2625,-4346
-21,2627,-4351
-21,2629,-4355
-21,2631,-4360
-21,2633,-4365
-21,2635,-4369
-21,2637,-4374
-21,2639,-4379
-21,2641,-4384
-21,2643,-4388
-21,2645,-4393
-21,2647,-4397
-21,2649,-4401
-21,2651,-4405
-21,2653,-4409
-21,2655,-4413
-21,2657,-4417
-21,2659,-4421
-21,2661,-4425
-21,2663,-4429
-21,2665,-4433
-21,2667,-4438
-21,2669,-4442
-21,2671,-4446
-21,2673,-4451
-21,2675,-4455
-21,2677,-4460
-21,2679,-4465
-21,2681,-4469
-21,2683,-4473
-21,2685,-4478
-21,2687,-4482
-21,2689,-4486
-21,2691,-4490
-21,2693,-4494
-21,2695,-4497
-21,2697,-4501
-21,2699,-4505
-21,2701,-4509
-21,2703,-4513
-21,2705,-4517
-21,2707,-4522
-21,2709,-4526
-21,2711,-4530
-21,2713,-4535
-21,2715,-4539
-21,2717,-4544
-21,2719,-4549
-21,2721,-4554
-21,2723,-4559
-21,2725,-4564
-21,2727,-4569
-21,2729,-4574
-21,2731,-4578
-21,2733,-4583
-21,2735,-4587
-21,2737,-4591
-21,2739,-4595
-21,2741,-4599
-21,2743,-4603
-21,2745,-4608
-21,2747,-4612
-21,2749,-4616
-21,2751,-4620
-21,2753,-4624
-21,2755,-4629
-21,2757,-4633
-21,2759,-4637
-21,2761,-4641
-21,2763,-4645
-21,2765,-4648
-21,2767,-4652
-21,2769,-4655
-21,2771,-4658
-21,2773,-4661
-21,2775,-4664
-21,2777,-4667
-21,2779,-4670
-21,2781,-4672
-21,2783,-4675
-21,2785,-4678
-21,2787,-4681
-21,2789,-4683
-21,2791,-4686
-21,2793,-4689
-21,2795,-4692
-21,2797,-4695
-21,2799,-4698
-21,2801,-4701
-21,2803,-4704
-21,2805,-4707
-21,2807,-4710
-21,2809,-4713
-21,2811,-4716
-21,2813,-4719
-21,2815,-4722
-21,2817,-4725
-21,2819,-4727
-21,2821,-4730
-21,2823,-4732
-21,2825,-4734
-21,2827,-4736
-21,2829,-4738
-21,2831,-4741
-21,2833,-4742
-21,2835,-4745
-21,2837,-4747
-21,2839,-4749
-21,2841,-4751
-21,2843,-4753
-21,2845,-4755
-21,2847,-4758
-21,2849,-4760
-21,2851,-4762
-21,2853,-4765
-21,2855,-4767
-21,2857,-4770
-21,2859,-4773
-21,2861,-4776
-21,2863,-4779
-21,2865,-4782
-21,2867,-4785
-21,2869,-4788
-21,2871,-4791
-21,2873,-4795
-21,2875,-4798
-21,2877,-4802
-21,2879,-4806
-21,2881,-4810
-21,2883,-4813
-21,2885,-4817
-21,2887,-4820
-21,2889,-4823
-21,2891,-4826
-21,2893,-4829
-21,2895,-4832
-21,2897,-4835
-21,2899,-4838
-21,2901,-4841
-21,2903,-4844
-21,2905,-4847
-21,2907,-4850
-21,2909,-4853
-21,2911,-4856
-21,2913,-4859
-21,2915,-4862
-21,2917,-4865
-21,2919,-4869
-21,2921,-4872
-21,2923,-4875
-21,2925,-4879
-21,2927,-4882
-21,2929,-4886
-21,2931,-4889
-21,2933,-4893
-21,2935,-4896
-21,2937,-4899
-21,2939,-4902
-21,2941,-4905
-21,2943,-4908
-21,2945,-4911
-21,2947,-4913
-21,2949,-4916
-21,2951,-4918
-21,2953,-4921
-21,2955,-4923
-21,2957,-4925
-21,2959,-4928
